term	category	first_tier	first_source
dose reduction	PROCEDURE	2a	2a:yt_med_seg
size of tumor	FINDING	2a	2a:yt_med_seg
melanoma skin	CONDITION	2a	2a:yt_med_seg
metastatic colorectal cancer	CONDITION	2a	2a:yt_med_seg
5-fluorouracil	DRUG	2a	2a:yt_med_seg
5-fu	DRUG	2a	2a:yt_med_seg
5fu	DRUG	2a	2a:yt_med_seg
serum albumin level	PROCEDURE	2a	2a:yt_med_seg
chemotherapy administration	PROCEDURE	2a	2a:yt_med_seg
gas used	PROCEDURE	2a	2a:yt_med_seg
nitrogen mustards	DRUG	2a	2a:yt_med_seg
d4-cyclophosphamide	DRUG	2a	2a:yt_med_seg
sulfone	DRUG	2a	2a:yt_med_seg
temozolomide	DRUG	2a	2a:yt_med_seg
dacarbazine	DRUG	2a	2a:yt_med_seg
mitomycin	DRUG	2a	2a:yt_med_seg
oxaliplatin	DRUG	2a	2a:yt_med_seg
antimetabolite	DRUG	2a	2a:yt_med_seg
uracil	DRUG	2a	2a:yt_med_seg
folates	DRUG	2a	2a:yt_med_seg
thiopurines	DRUG	2a	2a:yt_med_seg
imidazoles	DRUG	2a	2a:yt_med_seg
capecitabine	DRUG	2a	2a:yt_med_seg
pentostatin	DRUG	2a	2a:yt_med_seg
decitabine	DRUG	2a	2a:yt_med_seg
cladribine	DRUG	2a	2a:yt_med_seg
taxanes	DRUG	2a	2a:yt_med_seg
vinca alkaloid	DRUG	2a	2a:yt_med_seg
periwinkle	DRUG	2a	2a:yt_med_seg
topo	DRUG	2a	2a:yt_med_seg
camptothecin	DRUG	2a	2a:yt_med_seg
mitoxantrone	DRUG	2a	2a:yt_med_seg
cytotoxic antibiotics	DRUG	2a	2a:yt_med_seg
anthracyclines	DRUG	2a	2a:yt_med_seg
cytotoxic antibiotic	DRUG	2a	2a:yt_med_seg
midline catheter	PROCEDURE	2a	2a:yt_med_seg
winged	ANATOMY	2a	2a:yt_med_seg
method of delivery	PROCEDURE	2a	2a:yt_med_seg
intravenous chemotherapy	PROCEDURE	2a	2a:yt_med_seg
phlebitis	CONDITION	2a	2a:yt_med_seg
isolated limb perfusion	PROCEDURE	2a	2a:yt_med_seg
intrathecal chemotherapy	PROCEDURE	2a	2a:yt_med_seg
filgrastim	DRUG	2a	2a:yt_med_seg
g-csf	DRUG	2a	2a:yt_med_seg
systemic infections	CONDITION	2a	2a:yt_med_seg
trimethoprim sulfamethoxazole	DRUG	2a	2a:yt_med_seg
neutropenic enterocolitis	CONDITION	2a	2a:yt_med_seg
immune system suppression	CONDITION	2a	2a:yt_med_seg
gastrointestinal complication	CONDITION	2a	2a:yt_med_seg
intestinal infection	CONDITION	2a	2a:yt_med_seg
hemicolectomy	PROCEDURE	2a	2a:yt_med_seg
rapid weight loss	FINDING	2a	2a:yt_med_seg
does not eat	FINDING	2a	2a:yt_med_seg
vomits	SYMPTOM	2a	2a:yt_med_seg
antiemetic drugs	DRUG	2a	2a:yt_med_seg
anemia of chronic disease	CONDITION	2a	2a:yt_med_seg
platelets in blood	PROCEDURE	2a	2a:yt_med_seg
low platelet	LAB_RESULT	2a	2a:yt_med_seg
platelet transfusions	PROCEDURE	2a	2a:yt_med_seg
platelet counts	PROCEDURE	2a	2a:yt_med_seg
phosphon	DRUG	2a	2a:yt_med_seg
telogen effluvium	CONDITION	2a	2a:yt_med_seg
alopecia totalis	CONDITION	2a	2a:yt_med_seg
alopecia areata	CONDITION	2a	2a:yt_med_seg
scalp cooling	PROCEDURE	2a	2a:yt_med_seg
secondary neoplasm	CONDITION	2a	2a:yt_med_seg
neoplasia	CONDITION	2a	2a:yt_med_seg
secondary acute myeloid leukemia	CONDITION	2a	2a:yt_med_seg
chemotherapies	PROCEDURE	2a	2a:yt_med_seg
gonad	ANATOMY	2a	2a:yt_med_seg
live birth	PROCEDURE	2a	2a:yt_med_seg
apatate	DRUG	2a	2a:yt_med_seg
cell transplantation	PROCEDURE	2a	2a:yt_med_seg
teratogenicity	CONDITION	2a	2a:yt_med_seg
embryo cryopreservation	PROCEDURE	2a	2a:yt_med_seg
chemotherapy-induced peripheral neuropathy	CONDITION	2a	2a:yt_med_seg
cip	CONDITION	2a	2a:yt_med_seg
proteasome inhibitors	DRUG	2a	2a:yt_med_seg
thalidomide	DRUG	2a	2a:yt_med_seg
motor nerves	ANATOMY	2a	2a:yt_med_seg
inability to concentrate	FINDING	2a	2a:yt_med_seg
tumor lysis syndrome	CONDITION	2a	2a:yt_med_seg
cell counts	PROCEDURE	2a	2a:yt_med_seg
teratomas	CONDITION	2a	2a:yt_med_seg
liposomal doxorubicin	DRUG	2a	2a:yt_med_seg
cytotoxic drugs	DRUG	2a	2a:yt_med_seg
hepatotoxicity	CONDITION	2a	2a:yt_med_seg
liver cholestasis	CONDITION	2a	2a:yt_med_seg
liver fibrosis	CONDITION	2a	2a:yt_med_seg
dizziness and vertigo	SYMPTOM	2a	2a:yt_med_seg
skin erythema	CONDITION	2a	2a:yt_med_seg
sexual impotence	CONDITION	2a	2a:yt_med_seg
water retention	CONDITION	2a	2a:yt_med_seg
hand foot syndrome	CONDITION	2a	2a:yt_med_seg
philadelphia chromosome	CONDITION	2a	2a:yt_med_seg
bcr	PROCEDURE	2a	2a:yt_med_seg
acute lymphoblastic leukemia	CONDITION	2a	2a:yt_med_seg
myelogenous leukemia	CONDITION	2a	2a:yt_med_seg
chemotherapy effects	CONDITION	2a	2a:yt_med_seg
indolent lymphomas	CONDITION	2a	2a:yt_med_seg
plasma cell dyscrasia	CONDITION	2a	2a:yt_med_seg
lupus nephritis	CONDITION	2a	2a:yt_med_seg
al amyloidosis	CONDITION	2a	2a:yt_med_seg
bortezomib	DRUG	2a	2a:yt_med_seg
lenalidomide	DRUG	2a	2a:yt_med_seg
cytotoxic drug	DRUG	2a	2a:yt_med_seg
antineoplastic	DRUG	2a	2a:yt_med_seg
other risk factor	FINDING	2a	2a:yt_med_seg
inhalation of drugs	PROCEDURE	2a	2a:yt_med_seg
spontaneous abortions	CONDITION	2a	2a:yt_med_seg
melanoma skin cancer	CONDITION	2a	2a:yt_med_seg
cancer of rectum	CONDITION	2a	2a:yt_med_seg
limits set	PROCEDURE	2a	2a:yt_med_seg
wearing protective gloves	FINDING	2a	2a:yt_med_seg
administration drugs	PROCEDURE	2a	2a:yt_med_seg
operations and procedures	PROCEDURE	2a	2a:yt_med_seg
protective gloves	PROCEDURE	2a	2a:yt_med_seg
test urine	PROCEDURE	2a	2a:yt_med_seg
dipstick	PROCEDURE	2a	2a:yt_med_seg
antineoplastic agents	DRUG	2a	2a:yt_med_seg
chemotherapy drug	DRUG	2a	2a:yt_med_seg
antibody drug conjugates	DRUG	2a	2a:yt_med_seg
trastuzumab	DRUG	2a	2a:yt_med_seg
refractory hodgkin's lymphoma	CONDITION	2a	2a:yt_med_seg
large cell lymphoma	CONDITION	2a	2a:yt_med_seg
subcutaneous anal wound	FINDING	2a	2a:yt_med_seg
heat treatment	PROCEDURE	2a	2a:yt_med_seg
hyperthermia	SYMPTOM	2a	2a:yt_med_seg
cddp	DRUG	2a	2a:yt_med_seg
melphalan	DRUG	2a	2a:yt_med_seg
inflammatory aneurysm	CONDITION	2a	2a:yt_med_seg
takayasu's arteritis	CONDITION	2a	2a:yt_med_seg
thoracic and abdominal aorta	ANATOMY	2a	2a:yt_med_seg
elective surgery	PROCEDURE	2a	2a:yt_med_seg
femoral femoral bypass	PROCEDURE	2a	2a:yt_med_seg
assisted circulation	PROCEDURE	2a	2a:yt_med_seg
femoral bypass	PROCEDURE	2a	2a:yt_med_seg
lung congestion	CONDITION	2a	2a:yt_med_seg
renal perfusion	PROCEDURE	2a	2a:yt_med_seg
sfd	CONDITION	2a	2a:yt_med_seg
blood chemistry	PROCEDURE	2a	2a:yt_med_seg
manitol	DRUG	2a	2a:yt_med_seg
blood component	PROCEDURE	2a	2a:yt_med_seg
spinal fluid pressure	LAB_RESULT	2a	2a:yt_med_seg
rewarming	PROCEDURE	2a	2a:yt_med_seg
abdominal incision	PROCEDURE	2a	2a:yt_med_seg
left femoral artery	ANATOMY	2a	2a:yt_med_seg
nerve vagus	ANATOMY	2a	2a:yt_med_seg
vocal cord paralysis	CONDITION	2a	2a:yt_med_seg
head vessels	ANATOMY	2a	2a:yt_med_seg
sfp	DRUG	2a	2a:yt_med_seg
right renal	ANATOMY	2a	2a:yt_med_seg
endarterectomy	PROCEDURE	2a	2a:yt_med_seg
blue urine	FINDING	2a	2a:yt_med_seg
pelvis and lower extremities	ANATOMY	2a	2a:yt_med_seg
intercostal artery	ANATOMY	2a	2a:yt_med_seg
ssps	CONDITION	2a	2a:yt_med_seg
elephant trunk	ANATOMY	2a	2a:yt_med_seg
inotropes	DRUG	2a	2a:yt_med_seg
ventilator weaning	PROCEDURE	2a	2a:yt_med_seg
low bp	FINDING	2a	2a:yt_med_seg
paraplegia or paraparesis	CONDITION	2a	2a:yt_med_seg
anterior spinal artery	ANATOMY	2a	2a:yt_med_seg
thoracic cord	ANATOMY	2a	2a:yt_med_seg
collateral vessel	ANATOMY	2a	2a:yt_med_seg
cardiac index	FINDING	2a	2a:yt_med_seg
loss of strength	SYMPTOM	2a	2a:yt_med_seg
wean from ventilator	PROCEDURE	2a	2a:yt_med_seg
effect of age	FINDING	2a	2a:yt_med_seg
unstable condition	FINDING	2a	2a:yt_med_seg
tec solution	DRUG	2a	2a:yt_med_seg
fenson	DRUG	2a	2a:yt_med_seg
poor social circumstances	FINDING	2a	2a:yt_med_seg
pregnant via in vitro fertilization	FINDING	2a	2a:yt_med_seg
heterosexual relationship	FINDING	2a	2a:yt_med_seg
paid work	FINDING	2a	2a:yt_med_seg
on parental leave	FINDING	2a	2a:yt_med_seg
pregnancy possible	FINDING	2a	2a:yt_med_seg
maternal death	CONDITION	2a	2a:yt_med_seg
termination of pregnancy	PROCEDURE	2a	2a:yt_med_seg
son or daughter	FINDING	2a	2a:yt_med_seg
matricide	FINDING	2a	2a:yt_med_seg
history of domestic abuse	FINDING	2a	2a:yt_med_seg
grey matter	ANATOMY	2a	2a:yt_med_seg
global response	FINDING	2a	2a:yt_med_seg
ndi	CONDITION	2a	2a:yt_med_seg
ipp	DRUG	2a	2a:yt_med_seg
overexpression	FINDING	2a	2a:yt_med_seg
synovial	ANATOMY	2a	2a:yt_med_seg
myp2	CONDITION	2a	2a:yt_med_seg
obsessive thinking	CONDITION	2a	2a:yt_med_seg
clavine	DRUG	2a	2a:yt_med_seg
financial concerns	FINDING	2a	2a:yt_med_seg
plant-based diets	FINDING	2a	2a:yt_med_seg
crohn's diseases	CONDITION	2a	2a:yt_med_seg
vegetarian diet	FINDING	2a	2a:yt_med_seg
standard diet	PROCEDURE	2a	2a:yt_med_seg
relapse prevention	PROCEDURE	2a	2a:yt_med_seg
labor stage	FINDING	2a	2a:yt_med_seg
aorta part	ANATOMY	2a	2a:yt_med_seg
risk high	FINDING	2a	2a:yt_med_seg
breast ultrasound	PROCEDURE	2a	2a:yt_med_seg
breast nodule	FINDING	2a	2a:yt_med_seg
ultrasonic diagnosis	PROCEDURE	2a	2a:yt_med_seg
diag	PROCEDURE	2a	2a:yt_med_seg
giving medication	PROCEDURE	2a	2a:yt_med_seg
iv medication	DRUG	2a	2a:yt_med_seg
psytx w pt 30 minutes	PROCEDURE	2a	2a:yt_med_seg
anesthetic drugs	DRUG	2a	2a:yt_med_seg
floranex	DRUG	2a	2a:yt_med_seg
ethoxyd	DRUG	2a	2a:yt_med_seg
whole lung lavage	PROCEDURE	2a	2a:yt_med_seg
gas flow	FINDING	2a	2a:yt_med_seg
hane	CONDITION	2a	2a:yt_med_seg
tapered	PROCEDURE	2a	2a:yt_med_seg
increased density	FINDING	2a	2a:yt_med_seg
pressure gas	FINDING	2a	2a:yt_med_seg
bronchial mucosa	ANATOMY	2a	2a:yt_med_seg
oxygen exposure	FINDING	2a	2a:yt_med_seg
pulmonary surfactant	DRUG	2a	2a:yt_med_seg
increased work of breathing	SYMPTOM	2a	2a:yt_med_seg
legs skin	ANATOMY	2a	2a:yt_med_seg
decrease in cardiac output	FINDING	2a	2a:yt_med_seg
alcohol intoxication	CONDITION	2a	2a:yt_med_seg
impaired judgment	CONDITION	2a	2a:yt_med_seg
anesthetic agents	DRUG	2a	2a:yt_med_seg
clonus	SYMPTOM	2a	2a:yt_med_seg
find studies	FINDING	2a	2a:yt_med_seg
blood sampling	PROCEDURE	2a	2a:yt_med_seg
eeg monitoring	PROCEDURE	2a	2a:yt_med_seg
fibrillate	CONDITION	2a	2a:yt_med_seg
hand preference	FINDING	2a	2a:yt_med_seg
transferring patient	PROCEDURE	2a	2a:yt_med_seg
environmental factor	FINDING	2a	2a:yt_med_seg
muscle spindle	ANATOMY	2a	2a:yt_med_seg
efferent nerve fibers	ANATOMY	2a	2a:yt_med_seg
dorsal column	ANATOMY	2a	2a:yt_med_seg
ventral root	ANATOMY	2a	2a:yt_med_seg
muscle spindles	ANATOMY	2a	2a:yt_med_seg
shortening of muscle	PROCEDURE	2a	2a:yt_med_seg
prone position	PROCEDURE	2a	2a:yt_med_seg
normal reaction time	FINDING	2a	2a:yt_med_seg
vma extract	DRUG	2a	2a:yt_med_seg
muscle back	ANATOMY	2a	2a:yt_med_seg
leg muscles	ANATOMY	2a	2a:yt_med_seg
upper motor neuron lesion	CONDITION	2a	2a:yt_med_seg
breast biopsy	PROCEDURE	2a	2a:yt_med_seg
method of biopsy	PROCEDURE	2a	2a:yt_med_seg
vacuum assisted biopsy	PROCEDURE	2a	2a:yt_med_seg
biopsy breast	PROCEDURE	2a	2a:yt_med_seg
stereotactic biopsy	PROCEDURE	2a	2a:yt_med_seg
breast lesion	FINDING	2a	2a:yt_med_seg
microcalcification	FINDING	2a	2a:yt_med_seg
mammography ultrasound	PROCEDURE	2a	2a:yt_med_seg
abnormal nipple discharge	FINDING	2a	2a:yt_med_seg
fna	PROCEDURE	2a	2a:yt_med_seg
skin procedure	PROCEDURE	2a	2a:yt_med_seg
free fluid	CONDITION	2a	2a:yt_med_seg
fine needle aspiration of breast	PROCEDURE	2a	2a:yt_med_seg
stereotactic mammography	PROCEDURE	2a	2a:yt_med_seg
breast diseases	CONDITION	2a	2a:yt_med_seg
lobular carcinoma	CONDITION	2a	2a:yt_med_seg
biopsy excisional	PROCEDURE	2a	2a:yt_med_seg
biopsy methods	PROCEDURE	2a	2a:yt_med_seg
post-operative pain	SYMPTOM	2a	2a:yt_med_seg
needle biopsies	PROCEDURE	2a	2a:yt_med_seg
abscess formation	FINDING	2a	2a:yt_med_seg
complex cyst	CONDITION	2a	2a:yt_med_seg
stuttering	CONDITION	2a	2a:yt_med_seg
battle sign	SYMPTOM	2a	2a:yt_med_seg
does speak	FINDING	2a	2a:yt_med_seg
stairs in house	FINDING	2a	2a:yt_med_seg
introvert	FINDING	2a	2a:yt_med_seg
psychometric tests	PROCEDURE	2a	2a:yt_med_seg
loss of autonomy	FINDING	2a	2a:yt_med_seg
reactive disorder	CONDITION	2a	2a:yt_med_seg
somatic pains	SYMPTOM	2a	2a:yt_med_seg
neologism	SYMPTOM	2a	2a:yt_med_seg
clinical interview	PROCEDURE	2a	2a:yt_med_seg
comorbidity	FINDING	2a	2a:yt_med_seg
externalizing symptoms	SYMPTOM	2a	2a:yt_med_seg
anxiety or fear	SYMPTOM	2a	2a:yt_med_seg
obsessive compulsive disorder	CONDITION	2a	2a:yt_med_seg
panic disorder agoraphobia	CONDITION	2a	2a:yt_med_seg
anxiety disorder social	CONDITION	2a	2a:yt_med_seg
melancholia	CONDITION	2a	2a:yt_med_seg
dysthymia	CONDITION	2a	2a:yt_med_seg
thought disorder	FINDING	2a	2a:yt_med_seg
disorder schizoaffective	CONDITION	2a	2a:yt_med_seg
schizotypal personality	CONDITION	2a	2a:yt_med_seg
narcissistic personality	CONDITION	2a	2a:yt_med_seg
obsessive-compulsive personality disorder	CONDITION	2a	2a:yt_med_seg
enduring personality change	CONDITION	2a	2a:yt_med_seg
adjustment disorder	CONDITION	2a	2a:yt_med_seg
temperamental	FINDING	2a	2a:yt_med_seg
anorexia nervosa bulimia	CONDITION	2a	2a:yt_med_seg
binge eating disorder	CONDITION	2a	2a:yt_med_seg
bulimia	CONDITION	2a	2a:yt_med_seg
gender dysphoria	CONDITION	2a	2a:yt_med_seg
dyspareunia	FINDING	2a	2a:yt_med_seg
ego-dystonic homosexuality	CONDITION	2a	2a:yt_med_seg
sexual arousal	FINDING	2a	2a:yt_med_seg
paraphilia	CONDITION	2a	2a:yt_med_seg
impulse control disorder	CONDITION	2a	2a:yt_med_seg
gambling addiction	CONDITION	2a	2a:yt_med_seg
fire setting	CONDITION	2a	2a:yt_med_seg
kleptomania	CONDITION	2a	2a:yt_med_seg
pyromania	CONDITION	2a	2a:yt_med_seg
drugs legal	DRUG	2a	2a:yt_med_seg
harmful use	CONDITION	2a	2a:yt_med_seg
dissociative identity disorder	CONDITION	2a	2a:yt_med_seg
multiple personality disorder	CONDITION	2a	2a:yt_med_seg
depersonalization disorder	CONDITION	2a	2a:yt_med_seg
split personality	CONDITION	2a	2a:yt_med_seg
oppositional defiant disorder	CONDITION	2a	2a:yt_med_seg
conduct disorder	CONDITION	2a	2a:yt_med_seg
antisocial personality	CONDITION	2a	2a:yt_med_seg
disorder social	FINDING	2a	2a:yt_med_seg
eye manifestations	SYMPTOM	2a	2a:yt_med_seg
somatization disorder	CONDITION	2a	2a:yt_med_seg
conversion disorder	CONDITION	2a	2a:yt_med_seg
neurasthenia	CONDITION	2a	2a:yt_med_seg
factitious disorders	CONDITION	2a	2a:yt_med_seg
munchausen's syndrome	CONDITION	2a	2a:yt_med_seg
shared psychotic disorder	CONDITION	2a	2a:yt_med_seg
capgras syndrome	CONDITION	2a	2a:yt_med_seg
othello syndrome	CONDITION	2a	2a:yt_med_seg
cotard delusion	CONDITION	2a	2a:yt_med_seg
mental disorder diagnosis	PROCEDURE	2a	2a:yt_med_seg
self-defeating personality disorder	CONDITION	2a	2a:yt_med_seg
premenstrual dysphoric disorder	CONDITION	2a	2a:yt_med_seg
passive-aggressive personality	CONDITION	2a	2a:yt_med_seg
primary insomnia	CONDITION	2a	2a:yt_med_seg
alcohol use disorder	CONDITION	2a	2a:yt_med_seg
caffeine use	FINDING	2a	2a:yt_med_seg
parental rejection	FINDING	2a	2a:yt_med_seg
parental warmth	FINDING	2a	2a:yt_med_seg
abuse emotional	CONDITION	2a	2a:yt_med_seg
social stress	CONDITION	2a	2a:yt_med_seg
employment problem	FINDING	2a	2a:yt_med_seg
disorders primary	CONDITION	2a	2a:yt_med_seg
mental health history	PROCEDURE	2a	2a:yt_med_seg
interviewing patient	PROCEDURE	2a	2a:yt_med_seg
new crisis	FINDING	2a	2a:yt_med_seg
mental health promotion	PROCEDURE	2a	2a:yt_med_seg
universal prevention	PROCEDURE	2a	2a:yt_med_seg
power problem	FINDING	2a	2a:yt_med_seg
management treatment	PROCEDURE	2a	2a:yt_med_seg
compulsory treatment	PROCEDURE	2a	2a:yt_med_seg
psychic conflict	CONDITION	2a	2a:yt_med_seg
mood stabilizers	DRUG	2a	2a:yt_med_seg
music therapy	PROCEDURE	2a	2a:yt_med_seg
drama therapy	PROCEDURE	2a	2a:yt_med_seg
art therapy	PROCEDURE	2a	2a:yt_med_seg
psychiatric service	PROCEDURE	2a	2a:yt_med_seg
bipolar i disorder	CONDITION	2a	2a:yt_med_seg
developmental screening	PROCEDURE	2a	2a:yt_med_seg
depressive disorders	CONDITION	2a	2a:yt_med_seg
insulin shock therapy	PROCEDURE	2a	2a:yt_med_seg
diazepam	DRUG	2a	2a:yt_med_seg
laing	PROCEDURE	2a	2a:yt_med_seg
mav	PROCEDURE	2a	2a:yt_med_seg
culture-bound syndrome	CONDITION	2a	2a:yt_med_seg
sig	ANATOMY	2a	2a:yt_med_seg
mental distress	FINDING	2a	2a:yt_med_seg
perceived prejudice	FINDING	2a	2a:yt_med_seg
serious mental illness	FINDING	2a	2a:yt_med_seg
childhood conduct disorder	CONDITION	2a	2a:yt_med_seg
emotional reactions	FINDING	2a	2a:yt_med_seg
self-mutilation	FINDING	2a	2a:yt_med_seg
stereotypy	CONDITION	2a	2a:yt_med_seg
schizoid personality disorder	CONDITION	2a	2a:yt_med_seg
sensory deprivation	FINDING	2a	2a:yt_med_seg
behavioral manipulation	PROCEDURE	2a	2a:yt_med_seg
psychological evaluation	PROCEDURE	2a	2a:yt_med_seg
severe mental disorders	CONDITION	2a	2a:yt_med_seg
hoof	ANATOMY	2a	2a:yt_med_seg
esa	DRUG	2a	2a:yt_med_seg
housing benefit	FINDING	2a	2a:yt_med_seg
sight loss	SYMPTOM	2a	2a:yt_med_seg
temper tantrum	CONDITION	2a	2a:yt_med_seg
fishy	FINDING	2a	2a:yt_med_seg
neuromodulation	PROCEDURE	2a	2a:yt_med_seg
vidal	CONDITION	2a	2a:yt_med_seg
cnv	FINDING	2a	2a:yt_med_seg
visual evoked potentials	PROCEDURE	2a	2a:yt_med_seg
vep	PROCEDURE	2a	2a:yt_med_seg
ability to communicate	FINDING	2a	2a:yt_med_seg
cerebral cortices	ANATOMY	2a	2a:yt_med_seg
lateral geniculate nucleus	ANATOMY	2a	2a:yt_med_seg
hand manipulation	PROCEDURE	2a	2a:yt_med_seg
arm moving	FINDING	2a	2a:yt_med_seg
sensory cortex	ANATOMY	2a	2a:yt_med_seg
parietal cortex	ANATOMY	2a	2a:yt_med_seg
cai	DRUG	2a	2a:yt_med_seg
andersen	CONDITION	2a	2a:yt_med_seg
breda	CONDITION	2a	2a:yt_med_seg
quadriplegia	CONDITION	2a	2a:yt_med_seg
fh london 1	FINDING	2a	2a:yt_med_seg
scar tissues	FINDING	2a	2a:yt_med_seg
acquired blindness	CONDITION	2a	2a:yt_med_seg
phosphenes	CONDITION	2a	2a:yt_med_seg
brainstem stroke	CONDITION	2a	2a:yt_med_seg
brain aneurysm	CONDITION	2a	2a:yt_med_seg
surface of skull	ANATOMY	2a	2a:yt_med_seg
dura mater	ANATOMY	2a	2a:yt_med_seg
functional near-infrared spectroscopy	PROCEDURE	2a	2a:yt_med_seg
skullcap	ANATOMY	2a	2a:yt_med_seg
nct	PROCEDURE	2a	2a:yt_med_seg
flickering	CONDITION	2a	2a:yt_med_seg
eps	PROCEDURE	2a	2a:yt_med_seg
occipital scalp	ANATOMY	2a	2a:yt_med_seg
upper and lower extremity	ANATOMY	2a	2a:yt_med_seg
epoc	PROCEDURE	2a	2a:yt_med_seg
sensory motor cortex	ANATOMY	2a	2a:yt_med_seg
neurofeedback	PROCEDURE	2a	2a:yt_med_seg
electromyography emg	PROCEDURE	2a	2a:yt_med_seg
cognitive status	FINDING	2a	2a:yt_med_seg
visual evoked potential	PROCEDURE	2a	2a:yt_med_seg
stimulus used	PROCEDURE	2a	2a:yt_med_seg
p 300	DRUG	2a	2a:yt_med_seg
evn	CONDITION	2a	2a:yt_med_seg
difficulty communicating	FINDING	2a	2a:yt_med_seg
star wars	DRUG	2a	2a:yt_med_seg
paraplegics	FINDING	2a	2a:yt_med_seg
disorder of consciousness	CONDITION	2a	2a:yt_med_seg
mcs	CONDITION	2a	2a:yt_med_seg
born in usa	FINDING	2a	2a:yt_med_seg
decoderm	DRUG	2a	2a:yt_med_seg
assessment rehabilitation	PROCEDURE	2a	2a:yt_med_seg
vci	FINDING	2a	2a:yt_med_seg
brain stimulation	PROCEDURE	2a	2a:yt_med_seg
stroke rehabilitation	PROCEDURE	2a	2a:yt_med_seg
functional brain mapping	PROCEDURE	2a	2a:yt_med_seg
brain mapping	PROCEDURE	2a	2a:yt_med_seg
disease motor neurons	CONDITION	2a	2a:yt_med_seg
emg interference pattern	FINDING	2a	2a:yt_med_seg
motor unit analysis	PROCEDURE	2a	2a:yt_med_seg
positive sharp waves	FINDING	2a	2a:yt_med_seg
fibrillations	CONDITION	2a	2a:yt_med_seg
chronic denervation	FINDING	2a	2a:yt_med_seg
motor unit potentials	LAB_RESULT	2a	2a:yt_med_seg
abusive relationships	FINDING	2a	2a:yt_med_seg
codependency	CONDITION	2a	2a:yt_med_seg
encountered problems	PROCEDURE	2a	2a:yt_med_seg
abusive behavior	FINDING	2a	2a:yt_med_seg
dandelion	DRUG	2a	2a:yt_med_seg
recommended cancer screenings	FINDING	2a	2a:yt_med_seg
erica	DRUG	2a	2a:yt_med_seg
rice water stool	SYMPTOM	2a	2a:yt_med_seg
cure disease	FINDING	2a	2a:yt_med_seg
oral rehydration	PROCEDURE	2a	2a:yt_med_seg
neglected disease	CONDITION	2a	2a:yt_med_seg
choloral	DRUG	2a	2a:yt_med_seg
able to roll	FINDING	2a	2a:yt_med_seg
colera	CONDITION	2a	2a:yt_med_seg
chp	CONDITION	2a	2a:yt_med_seg
fetal ultrasounds	PROCEDURE	2a	2a:yt_med_seg
between 18 and 24	FINDING	2a	2a:yt_med_seg
length of cervix	FINDING	2a	2a:yt_med_seg
gravid uterus	ANATOMY	2a	2a:yt_med_seg
location of placenta	FINDING	2a	2a:yt_med_seg
low-lying placenta	FINDING	2a	2a:yt_med_seg
pregnancy placenta previa	FINDING	2a	2a:yt_med_seg
maternal hemorrhage	CONDITION	2a	2a:yt_med_seg
intrauterine growth restriction	CONDITION	2a	2a:yt_med_seg
fetal hypoxia	CONDITION	2a	2a:yt_med_seg
fetal death	CONDITION	2a	2a:yt_med_seg
cephalic presentation	FINDING	2a	2a:yt_med_seg
frank breech presentation	FINDING	2a	2a:yt_med_seg
incomplete breech presentation	FINDING	2a	2a:yt_med_seg
utero	ANATOMY	2a	2a:yt_med_seg
drinks continuously	SYMPTOM	2a	2a:yt_med_seg
oligohydramnion	FINDING	2a	2a:yt_med_seg
no polyhydramnios	FINDING	2a	2a:yt_med_seg
maternal diabetes	CONDITION	2a	2a:yt_med_seg
fetal breathing	PROCEDURE	2a	2a:yt_med_seg
biparietal diameter	FINDING	2a	2a:yt_med_seg
choroid plexus	ANATOMY	2a	2a:yt_med_seg
posterior margin	FINDING	2a	2a:yt_med_seg
surface of occipital bone	ANATOMY	2a	2a:yt_med_seg
cerebellar vermis	ANATOMY	2a	2a:yt_med_seg
vertebral segment	ANATOMY	2a	2a:yt_med_seg
appears normal	FINDING	2a	2a:yt_med_seg
left ventricular outflow tract	FINDING	2a	2a:yt_med_seg
sagittal plane	ANATOMY	2a	2a:yt_med_seg
left renal pelvis	ANATOMY	2a	2a:yt_med_seg
fetal ultrasound	PROCEDURE	2a	2a:yt_med_seg
color doppler imaging	PROCEDURE	2a	2a:yt_med_seg
color doppler	PROCEDURE	2a	2a:yt_med_seg
radius and ulna	ANATOMY	2a	2a:yt_med_seg
fetal assessment	PROCEDURE	2a	2a:yt_med_seg
benign teratomas	CONDITION	2a	2a:yt_med_seg
seminomas	CONDITION	2a	2a:yt_med_seg
respiratory compromise	FINDING	2a	2a:yt_med_seg
cardiac arrhythmias	CONDITION	2a	2a:yt_med_seg
multiple organ dysfunction syndrome	CONDITION	2a	2a:yt_med_seg
ventilated patient	FINDING	2a	2a:yt_med_seg
quiver	SYMPTOM	2a	2a:yt_med_seg
secondary infections	CONDITION	2a	2a:yt_med_seg
surgical intensive care	PROCEDURE	2a	2a:yt_med_seg
neonatal intensive care	PROCEDURE	2a	2a:yt_med_seg
monitoring equipment	PROCEDURE	2a	2a:yt_med_seg
hemofiltration	PROCEDURE	2a	2a:yt_med_seg
tracheotomy	PROCEDURE	2a	2a:yt_med_seg
total parenteral nutrition	PROCEDURE	2a	2a:yt_med_seg
ccp	FINDING	2a	2a:yt_med_seg
ctp	PROCEDURE	2a	2a:yt_med_seg
fpc	CONDITION	2a	2a:yt_med_seg
care nutrition	PROCEDURE	2a	2a:yt_med_seg
enteral and parenteral nutrition	PROCEDURE	2a	2a:yt_med_seg
