term	category	first_tier	first_source
anginal equivalent	SYMPTOM	3a	3a:syn_dict
ischemic pain	SYMPTOM	3a	3a:syn_dict
apneic episodes	SYMPTOM	3a	3a:syn_dict
snoring was observed	SYMPTOM	3a	3a:syn_dict
hemicrania	SYMPTOM	3a	3a:syn_dict
gum pain	SYMPTOM	3a	3a:syn_dict
intermittent headache	SYMPTOM	3a	3a:syn_dict
generalized headache	SYMPTOM	3a	3a:syn_dict
petechiae on lower extremities	SYMPTOM	3a	3a:syn_dict
pneumobilia	SYMPTOM	3a	3a:syn_dict
upper motor neuron signs	SYMPTOM	3a	3a:syn_dict
painful defecation	SYMPTOM	3a	3a:syn_dict
eye discomfort	SYMPTOM	3a	3a:syn_dict
nasal discharge present	SYMPTOM	3a	3a:syn_dict
skin eruption	SYMPTOM	3a	3a:syn_dict
chest pain radiating to back	SYMPTOM	3a	3a:syn_dict
chronic dyspnea	SYMPTOM	3a	3a:syn_dict
fluctuating consciousness	SYMPTOM	3a	3a:syn_dict
rib pain	SYMPTOM	3a	3a:syn_dict
orthostatic tremor	SYMPTOM	3a	3a:syn_dict
rlq pain	SYMPTOM	3a	3a:syn_dict
precordial chest pain	SYMPTOM	3a	3a:syn_dict
visual manifestations	SYMPTOM	3a	3a:syn_dict
night pain	SYMPTOM	3a	3a:syn_dict
stinging sensation	SYMPTOM	3a	3a:syn_dict
tongue pigmentation	SYMPTOM	3a	3a:syn_dict
numbness in extremities	SYMPTOM	3a	3a:syn_dict
skeletal pain	SYMPTOM	3a	3a:syn_dict
quotidian fever	SYMPTOM	3a	3a:syn_dict
nocturnal cough	SYMPTOM	3a	3a:syn_dict
intermittent palpitations	SYMPTOM	3a	3a:syn_dict
pinprick sensation diminished	SYMPTOM	3a	3a:syn_dict
maternal pain	SYMPTOM	3a	3a:syn_dict
burning foot	SYMPTOM	3a	3a:syn_dict
plantar pain	SYMPTOM	3a	3a:syn_dict
xerophthalmia	SYMPTOM	3a	3a:syn_dict
breast pain	SYMPTOM	3a	3a:syn_dict
breast heaviness	SYMPTOM	3a	3a:syn_dict
lumbosacral pain	SYMPTOM	3a	3a:syn_dict
neck pain radiating	SYMPTOM	3a	3a:syn_dict
halitosis	SYMPTOM	3a	3a:syn_dict
generalized aches and pains	SYMPTOM	3a	3a:syn_dict
cutaneous eruption	SYMPTOM	3a	3a:syn_dict
changes in urinary habits	SYMPTOM	3a	3a:syn_dict
metrorrhagia	SYMPTOM	3a	3a:syn_dict
muscle rigidity	SYMPTOM	3a	3a:syn_dict
localized abdominal pain	SYMPTOM	3a	3a:syn_dict
history of allergic reaction	SYMPTOM	3a	3a:syn_dict
pain following procedure	SYMPTOM	3a	3a:syn_dict
coital bleeding	SYMPTOM	3a	3a:syn_dict
subcostal pain	SYMPTOM	3a	3a:syn_dict
musculoskeletal discomfort	SYMPTOM	3a	3a:syn_dict
tandem gait	SYMPTOM	3a	3a:syn_dict
respiratory symptom	SYMPTOM	3a	3a:syn_dict
phonation difficulty	SYMPTOM	3a	3a:syn_dict
discharge from right ear	SYMPTOM	3a	3a:syn_dict
quadriparesis	SYMPTOM	3a	3a:syn_dict
wrist sign	SYMPTOM	3a	3a:syn_dict
generalized body aches	SYMPTOM	3a	3a:syn_dict
reversed halo sign	SYMPTOM	3a	3a:syn_dict
foot cramps	SYMPTOM	3a	3a:syn_dict
epigastric burning	SYMPTOM	3a	3a:syn_dict
cardiac syncope	SYMPTOM	3a	3a:syn_dict
breakthrough seizure	SYMPTOM	3a	3a:syn_dict
normal bowel habits	SYMPTOM	3a	3a:syn_dict
pyrosis	SYMPTOM	3a	3a:syn_dict
right breast swelling	SYMPTOM	3a	3a:syn_dict
mandibular pain	SYMPTOM	3a	3a:syn_dict
lower back pain radiating	SYMPTOM	3a	3a:syn_dict
fremitus	SYMPTOM	3a	3a:syn_dict
muscle pain or weakness	SYMPTOM	3a	3a:syn_dict
leg cramps	SYMPTOM	3a	3a:syn_dict
supraclavicular swelling	SYMPTOM	3a	3a:syn_dict
rash of scalp	SYMPTOM	3a	3a:syn_dict
periorbital pain	SYMPTOM	3a	3a:syn_dict
change in stool caliber	SYMPTOM	3a	3a:syn_dict
discomfort in chest	SYMPTOM	3a	3a:syn_dict
enanthem	SYMPTOM	3a	3a:syn_dict
metastatic bone pain	SYMPTOM	3a	3a:syn_dict
nasal symptoms	SYMPTOM	3a	3a:syn_dict
postprandial fullness	SYMPTOM	3a	3a:syn_dict
intention tremor	SYMPTOM	3a	3a:syn_dict
initial hematuria	SYMPTOM	3a	3a:syn_dict
thyroid tenderness	SYMPTOM	3a	3a:syn_dict
ischemic chest pain	SYMPTOM	3a	3a:syn_dict
dyspnea exertional	SYMPTOM	3a	3a:syn_dict
renal angle tenderness	SYMPTOM	3a	3a:syn_dict
generalized joint pain	SYMPTOM	3a	3a:syn_dict
abdominal tenderness	SYMPTOM	3a	3a:syn_dict
sulfur granules	SYMPTOM	3a	3a:syn_dict
torpid	SYMPTOM	3a	3a:syn_dict
spontaneous nystagmus	SYMPTOM	3a	3a:syn_dict
globus sensation	SYMPTOM	3a	3a:syn_dict
left inguinal pain	SYMPTOM	3a	3a:syn_dict
lower jaw pain	SYMPTOM	3a	3a:syn_dict
change in stool color	SYMPTOM	3a	3a:syn_dict
recurrent epistaxis	SYMPTOM	3a	3a:syn_dict
genitourinary symptoms	SYMPTOM	3a	3a:syn_dict
romberg sign	SYMPTOM	3a	3a:syn_dict
denture irritation	SYMPTOM	3a	3a:syn_dict
mild spasticity	SYMPTOM	3a	3a:syn_dict
difficulty voiding	SYMPTOM	3a	3a:syn_dict
grimaces	SYMPTOM	3a	3a:syn_dict
menometrorrhagia	SYMPTOM	3a	3a:syn_dict
rigid abdomen	SYMPTOM	3a	3a:syn_dict
difficulty initiating swallow	SYMPTOM	3a	3a:syn_dict
frontal headaches	SYMPTOM	3a	3a:syn_dict
eye swelling	SYMPTOM	3a	3a:syn_dict
sleeping difficulties	SYMPTOM	3a	3a:syn_dict
crushing chest pain	SYMPTOM	3a	3a:syn_dict
skin prick	SYMPTOM	3a	3a:syn_dict
nose drainage	SYMPTOM	3a	3a:syn_dict
gu symptoms	SYMPTOM	3a	3a:syn_dict
right knee joint pain	SYMPTOM	3a	3a:syn_dict
brudzinski sign	SYMPTOM	3a	3a:syn_dict
kernig sign	SYMPTOM	3a	3a:syn_dict
visual discomfort	SYMPTOM	3a	3a:syn_dict
left upper quadrant abdominal pain	SYMPTOM	3a	3a:syn_dict
feeling of nervousness	SYMPTOM	3a	3a:syn_dict
fragmented sleep	SYMPTOM	3a	3a:syn_dict
headache accompanied	SYMPTOM	3a	3a:syn_dict
intractable vomiting	SYMPTOM	3a	3a:syn_dict
optic nerve pallor	SYMPTOM	3a	3a:syn_dict
posterior shoulder pain	SYMPTOM	3a	3a:syn_dict
flank tenderness	SYMPTOM	3a	3a:syn_dict
generalized convulsion	SYMPTOM	3a	3a:syn_dict
scalp pain	SYMPTOM	3a	3a:syn_dict
facial flushing	SYMPTOM	3a	3a:syn_dict
weakness in right leg	SYMPTOM	3a	3a:syn_dict
scrotal pain	SYMPTOM	3a	3a:syn_dict
intestinal colic	SYMPTOM	3a	3a:syn_dict
moon facies	SYMPTOM	3a	3a:syn_dict
rectal symptoms	SYMPTOM	3a	3a:syn_dict
lower urinary tract symptom	SYMPTOM	3a	3a:syn_dict
enlarged lymph node	SYMPTOM	3a	3a:syn_dict
periodic breathing	SYMPTOM	3a	3a:syn_dict
bladder discomfort	SYMPTOM	3a	3a:syn_dict
worsening headaches	SYMPTOM	3a	3a:syn_dict
nasal burning sensation	SYMPTOM	3a	3a:syn_dict
difficulty standing	SYMPTOM	3a	3a:syn_dict
pain with bowel movement	SYMPTOM	3a	3a:syn_dict
cervical spine pain	SYMPTOM	3a	3a:syn_dict
cervical rigidity	SYMPTOM	3a	3a:syn_dict
pyramidal signs	SYMPTOM	3a	3a:syn_dict
trunk ataxia	SYMPTOM	3a	3a:syn_dict
abnormal weight gain	SYMPTOM	3a	3a:syn_dict
dry heave	SYMPTOM	3a	3a:syn_dict
inspiratory wheezes	SYMPTOM	3a	3a:syn_dict
inspiratory wheezing	SYMPTOM	3a	3a:syn_dict
whoop	SYMPTOM	3a	3a:syn_dict
cyanotic episode	SYMPTOM	3a	3a:syn_dict
change in urinary habits	SYMPTOM	3a	3a:syn_dict
maxillary sinus pressure	SYMPTOM	3a	3a:syn_dict
hoffmann's sign	SYMPTOM	3a	3a:syn_dict
upper extremity pain	SYMPTOM	3a	3a:syn_dict
sore mouth	SYMPTOM	3a	3a:syn_dict
rectal discomfort	SYMPTOM	3a	3a:syn_dict
right shoulder weakness	SYMPTOM	3a	3a:syn_dict
recent weight change	SYMPTOM	3a	3a:syn_dict
history of seasonal allergies	SYMPTOM	3a	3a:syn_dict
pain in left hip	SYMPTOM	3a	3a:syn_dict
right inguinal pain	SYMPTOM	3a	3a:syn_dict
chronic chest pain	SYMPTOM	3a	3a:syn_dict
chronic progressive paraparesis	SYMPTOM	3a	3a:syn_dict
mucosal irritation	SYMPTOM	3a	3a:syn_dict
pain radiates	SYMPTOM	3a	3a:syn_dict
neck discomfort	SYMPTOM	3a	3a:syn_dict
tooth ache	SYMPTOM	3a	3a:syn_dict
lumbar back pain	SYMPTOM	3a	3a:syn_dict
persistent right testicular pain	SYMPTOM	3a	3a:syn_dict
normal urinary stream	SYMPTOM	3a	3a:syn_dict
chest heaviness	SYMPTOM	3a	3a:syn_dict
choking sensation	SYMPTOM	3a	3a:syn_dict
difficulty concentrating at work	SYMPTOM	3a	3a:syn_dict
intermittent drowsiness	SYMPTOM	3a	3a:syn_dict
orthostatic syncope	SYMPTOM	3a	3a:syn_dict
erythematous mucosa	SYMPTOM	3a	3a:syn_dict
anterior knee pain	SYMPTOM	3a	3a:syn_dict
bleeding spontaneously	SYMPTOM	3a	3a:syn_dict
pupils dilated	SYMPTOM	3a	3a:syn_dict
left lower quadrant pain	SYMPTOM	3a	3a:syn_dict
bladder pain	SYMPTOM	3a	3a:syn_dict
gait change	SYMPTOM	3a	3a:syn_dict
pulling at ears	SYMPTOM	3a	3a:syn_dict
scalp rash	SYMPTOM	3a	3a:syn_dict
pain worsened	SYMPTOM	3a	3a:syn_dict
groin discomfort	SYMPTOM	3a	3a:syn_dict
ataxic gait	SYMPTOM	3a	3a:syn_dict
right upper extremity weakness	SYMPTOM	3a	3a:syn_dict
dorsalgia	SYMPTOM	3a	3a:syn_dict
labored respirations	SYMPTOM	3a	3a:syn_dict
change in bowel pattern	SYMPTOM	3a	3a:syn_dict
intermittent vertigo	SYMPTOM	3a	3a:syn_dict
epididymal tenderness	SYMPTOM	3a	3a:syn_dict
vomiting of blood	SYMPTOM	3a	3a:syn_dict
brudzinski's sign	SYMPTOM	3a	3a:syn_dict
hypoalgesia	SYMPTOM	3a	3a:syn_dict
tingling in extremities	SYMPTOM	3a	3a:syn_dict
nail thickening	SYMPTOM	3a	3a:syn_dict
mucosal atrophy	SYMPTOM	3a	3a:syn_dict
luq pain	SYMPTOM	3a	3a:syn_dict
olfactory hallucinations	SYMPTOM	3a	3a:syn_dict
left upper quadrant pain	SYMPTOM	3a	3a:syn_dict
shallow respirations	SYMPTOM	3a	3a:syn_dict
convulsive syncope	SYMPTOM	3a	3a:syn_dict
right buttock pain	SYMPTOM	3a	3a:syn_dict
paravertebral pain	SYMPTOM	3a	3a:syn_dict
shoulder discomfort	SYMPTOM	3a	3a:syn_dict
carpopedal spasm	SYMPTOM	3a	3a:syn_dict
unusual behavior	SYMPTOM	3a	3a:syn_dict
colonic inertia	SYMPTOM	3a	3a:syn_dict
tightness sensation	SYMPTOM	3a	3a:syn_dict
head tremor	SYMPTOM	3a	3a:syn_dict
upper extremity tingling	SYMPTOM	3a	3a:syn_dict
eyelid crusting	SYMPTOM	3a	3a:syn_dict
reported chills	SYMPTOM	3a	3a:syn_dict
epigastric abdominal tenderness	SYMPTOM	3a	3a:syn_dict
renal pain	SYMPTOM	3a	3a:syn_dict
mucosal dryness	SYMPTOM	3a	3a:syn_dict
mesogastric pain	SYMPTOM	3a	3a:syn_dict
lower extremity paresis	SYMPTOM	3a	3a:syn_dict
musculoskeletal back pain	SYMPTOM	3a	3a:syn_dict
gingival pain	SYMPTOM	3a	3a:syn_dict
pacemaker rhythm	SYMPTOM	3a	3a:syn_dict
pain in right leg	SYMPTOM	3a	3a:syn_dict
flank pain musculoskeletal	SYMPTOM	3a	3a:syn_dict
chyluria	SYMPTOM	3a	3a:syn_dict
hand paresthesias	SYMPTOM	3a	3a:syn_dict
hand tingling	SYMPTOM	3a	3a:syn_dict
transient paresthesias	SYMPTOM	3a	3a:syn_dict
calf cramps	SYMPTOM	3a	3a:syn_dict
maternal fever	SYMPTOM	3a	3a:syn_dict
swelling of elbows	SYMPTOM	3a	3a:syn_dict
motor restlessness	SYMPTOM	3a	3a:syn_dict
right hand stiffness	SYMPTOM	3a	3a:syn_dict
diffuse bone pain	SYMPTOM	3a	3a:syn_dict
limb pain	SYMPTOM	3a	3a:syn_dict
ankle arthralgia	SYMPTOM	3a	3a:syn_dict
numbness in feet	SYMPTOM	3a	3a:syn_dict
pain respiratory	SYMPTOM	3a	3a:syn_dict
exacerbation of anxiety	SYMPTOM	3a	3a:syn_dict
generalized aches	SYMPTOM	3a	3a:syn_dict
mucoid sputum	SYMPTOM	3a	3a:syn_dict
radiating back pain	SYMPTOM	3a	3a:syn_dict
burning epigastric pain	SYMPTOM	3a	3a:syn_dict
llq pain	SYMPTOM	3a	3a:syn_dict
penile lesion	SYMPTOM	3a	3a:syn_dict
coarse breath sounds	SYMPTOM	3a	3a:syn_dict
pain in right eye	SYMPTOM	3a	3a:syn_dict
tearing pain	SYMPTOM	3a	3a:syn_dict
tender gland	SYMPTOM	3a	3a:syn_dict
heliotrope erythema	SYMPTOM	3a	3a:syn_dict
short of breath on exertion	SYMPTOM	3a	3a:syn_dict
otalgias	SYMPTOM	3a	3a:syn_dict
bilateral periorbital swelling	SYMPTOM	3a	3a:syn_dict
right frontal headache	SYMPTOM	3a	3a:syn_dict
acute dystonia	SYMPTOM	3a	3a:syn_dict
bilateral foot pain	SYMPTOM	3a	3a:syn_dict
typical angina	SYMPTOM	3a	3a:syn_dict
rash with fever	SYMPTOM	3a	3a:syn_dict
daytime hypersomnia	SYMPTOM	3a	3a:syn_dict
periocular swelling	SYMPTOM	3a	3a:syn_dict
atypical chest discomfort	SYMPTOM	3a	3a:syn_dict
tenseness	SYMPTOM	3a	3a:syn_dict
refractory pain	SYMPTOM	3a	3a:syn_dict
generalized itching	SYMPTOM	3a	3a:syn_dict
localizing pain	SYMPTOM	3a	3a:syn_dict
acute edema	SYMPTOM	3a	3a:syn_dict
pain in lumbar spine	SYMPTOM	3a	3a:syn_dict
acute flaccid paralysis	SYMPTOM	3a	3a:syn_dict
difficulty with urination	SYMPTOM	3a	3a:syn_dict
situational stress	SYMPTOM	3a	3a:syn_dict
intermittent tinnitus	SYMPTOM	3a	3a:syn_dict
wound erythema	SYMPTOM	3a	3a:syn_dict
new onset chest pain	SYMPTOM	3a	3a:syn_dict
bendopnea	SYMPTOM	3a	3a:syn_dict
panic symptoms	SYMPTOM	3a	3a:syn_dict
serosanguineous drainage	SYMPTOM	3a	3a:syn_dict
tender uterus	SYMPTOM	3a	3a:syn_dict
auditory hallucination	SYMPTOM	3a	3a:syn_dict
postnasal drip	SYMPTOM	3a	3a:syn_dict
right lower quadrant abdominal pain	SYMPTOM	3a	3a:syn_dict
pelvic pressure	SYMPTOM	3a	3a:syn_dict
asthenopia	SYMPTOM	3a	3a:syn_dict
radiating chest pain	SYMPTOM	3a	3a:syn_dict
fatty food intolerance	SYMPTOM	3a	3a:syn_dict
numbness in fingers	SYMPTOM	3a	3a:syn_dict
back pain chronic	SYMPTOM	3a	3a:syn_dict
genital irritation	SYMPTOM	3a	3a:syn_dict
battle's sign	SYMPTOM	3a	3a:syn_dict
cardiac pain	SYMPTOM	3a	3a:syn_dict
neuralgias	SYMPTOM	3a	3a:syn_dict
severe headache with sudden onset	SYMPTOM	3a	3a:syn_dict
distorted vision	SYMPTOM	3a	3a:syn_dict
pain in extremities	SYMPTOM	3a	3a:syn_dict
lateral foot pain	SYMPTOM	3a	3a:syn_dict
postictal headache	SYMPTOM	3a	3a:syn_dict
arthromyalgia	SYMPTOM	3a	3a:syn_dict
hyperdynamic left ventricle	SYMPTOM	3a	3a:syn_dict
talar tilt	SYMPTOM	3a	3a:syn_dict
hepatic hydrothorax	SYMPTOM	3a	3a:syn_dict
pain in cervical spine	SYMPTOM	3a	3a:syn_dict
lipothymia	SYMPTOM	3a	3a:syn_dict
periungual erythema	SYMPTOM	3a	3a:syn_dict
voiding difficulty	SYMPTOM	3a	3a:syn_dict
convulsive seizure	SYMPTOM	3a	3a:syn_dict
paradoxical septal motion	SYMPTOM	3a	3a:syn_dict
difficulty concentrating at school	SYMPTOM	3a	3a:syn_dict
penile pain	SYMPTOM	3a	3a:syn_dict
mucopurulent discharge	SYMPTOM	3a	3a:syn_dict
neurological complaint	SYMPTOM	3a	3a:syn_dict
skin pruritus	SYMPTOM	3a	3a:syn_dict
conjunctival erythema	SYMPTOM	3a	3a:syn_dict
coarse tremor	SYMPTOM	3a	3a:syn_dict
numbness of left foot	SYMPTOM	3a	3a:syn_dict
pain of skin	SYMPTOM	3a	3a:syn_dict
arrhythmogenic syncope	SYMPTOM	3a	3a:syn_dict
pharyngodynia	SYMPTOM	3a	3a:syn_dict
painless hematuria	SYMPTOM	3a	3a:syn_dict
skin symptoms	SYMPTOM	3a	3a:syn_dict
nociceptive pain	SYMPTOM	3a	3a:syn_dict
heartburn after meals	SYMPTOM	3a	3a:syn_dict
localized erythema	SYMPTOM	3a	3a:syn_dict
inappropriate jocularity	SYMPTOM	3a	3a:syn_dict
right iliac fossa pain	SYMPTOM	3a	3a:syn_dict
postnasal discharge	SYMPTOM	3a	3a:syn_dict
tightness in chest	SYMPTOM	3a	3a:syn_dict
neck stiff	SYMPTOM	3a	3a:syn_dict
lid lag	SYMPTOM	3a	3a:syn_dict
discharge nose	SYMPTOM	3a	3a:syn_dict
dorsal pain	SYMPTOM	3a	3a:syn_dict
supraorbital pain	SYMPTOM	3a	3a:syn_dict
lumbar spine pain	SYMPTOM	3a	3a:syn_dict
bilateral pedal edema	SYMPTOM	3a	3a:syn_dict
pain in right hip	SYMPTOM	3a	3a:syn_dict
urethral pain	SYMPTOM	3a	3a:syn_dict
bulging fontanel	SYMPTOM	3a	3a:syn_dict
tender prostate	SYMPTOM	3a	3a:syn_dict
crural paresis	SYMPTOM	3a	3a:syn_dict
left lower quadrant abdominal pain	SYMPTOM	3a	3a:syn_dict
pain extremities	SYMPTOM	3a	3a:syn_dict
bulging fontanelle	SYMPTOM	3a	3a:syn_dict
shoulder mass	SYMPTOM	3a	3a:syn_dict
inability to communicate effectively	SYMPTOM	3a	3a:syn_dict
muscle tremor	SYMPTOM	3a	3a:syn_dict
facial discomfort	SYMPTOM	3a	3a:syn_dict
polymyalgia	SYMPTOM	3a	3a:syn_dict
aching in knees	SYMPTOM	3a	3a:syn_dict
bladder symptoms	SYMPTOM	3a	3a:syn_dict
epitrochlear lymphadenopathy	SYMPTOM	3a	3a:syn_dict
epigastric pressure	SYMPTOM	3a	3a:syn_dict
other cardiovascular symptoms	SYMPTOM	3a	3a:syn_dict
quadriceps weakness	SYMPTOM	3a	3a:syn_dict
redness of eyes	SYMPTOM	3a	3a:syn_dict
standing difficulty	SYMPTOM	3a	3a:syn_dict
ear pulling	SYMPTOM	3a	3a:syn_dict
fine tremor	SYMPTOM	3a	3a:syn_dict
patellar ballottement	SYMPTOM	3a	3a:syn_dict
right exophthalmos	SYMPTOM	3a	3a:syn_dict
foot numbness	SYMPTOM	3a	3a:syn_dict
nasal stuffiness	SYMPTOM	3a	3a:syn_dict
gait ataxia	SYMPTOM	3a	3a:syn_dict
ataxic	SYMPTOM	3a	3a:syn_dict
breast discomfort	SYMPTOM	3a	3a:syn_dict
itchy throat	SYMPTOM	3a	3a:syn_dict
recurrent episodes of dizziness	SYMPTOM	3a	3a:syn_dict
pain in bilateral feet	SYMPTOM	3a	3a:syn_dict
red left eye	SYMPTOM	3a	3a:syn_dict
upper abdominal discomfort	SYMPTOM	3a	3a:syn_dict
dark circles under eyes	SYMPTOM	3a	3a:syn_dict
sore pain	SYMPTOM	3a	3a:syn_dict
calf discomfort	SYMPTOM	3a	3a:syn_dict
hesitancy with urination	SYMPTOM	3a	3a:syn_dict
homans' sign	SYMPTOM	3a	3a:syn_dict
limb rigidity	SYMPTOM	3a	3a:syn_dict
tingling of hands	SYMPTOM	3a	3a:syn_dict
sleep symptoms	SYMPTOM	3a	3a:syn_dict
edema of forearm	SYMPTOM	3a	3a:syn_dict
fontanelle bulging	SYMPTOM	3a	3a:syn_dict
recent intentional weight loss	SYMPTOM	3a	3a:syn_dict
courvoisier's sign	SYMPTOM	3a	3a:syn_dict
emaciation	SYMPTOM	3a	3a:syn_dict
pain with eye movement	SYMPTOM	3a	3a:syn_dict
nonbilious vomiting	SYMPTOM	3a	3a:syn_dict
eye movement pain	SYMPTOM	3a	3a:syn_dict
lip discomfort	SYMPTOM	3a	3a:syn_dict
positive and negative symptoms	SYMPTOM	3a	3a:syn_dict
tissue irritation	SYMPTOM	3a	3a:syn_dict
sensory seizures	SYMPTOM	3a	3a:syn_dict
nocturnal agitation	SYMPTOM	3a	3a:syn_dict
parental observations	SYMPTOM	3a	3a:syn_dict
pain at injection site	SYMPTOM	3a	3a:syn_dict
injection site tenderness	SYMPTOM	3a	3a:syn_dict
spine pain	SYMPTOM	3a	3a:syn_dict
skin itching	SYMPTOM	3a	3a:syn_dict
right upper quadrant abdominal tenderness	SYMPTOM	3a	3a:syn_dict
vigorous cry	SYMPTOM	3a	3a:syn_dict
vaginal pain	SYMPTOM	3a	3a:syn_dict
postoperative constipation	SYMPTOM	3a	3a:syn_dict
interrupted urinary stream	SYMPTOM	3a	3a:syn_dict
constipation chronic	SYMPTOM	3a	3a:syn_dict
scrotal symptoms	SYMPTOM	3a	3a:syn_dict
posterior neck pain	SYMPTOM	3a	3a:syn_dict
sensory ataxia	SYMPTOM	3a	3a:syn_dict
pain in left breast	SYMPTOM	3a	3a:syn_dict
penile swelling	SYMPTOM	3a	3a:syn_dict
visual fatigue	SYMPTOM	3a	3a:syn_dict
ear popping	SYMPTOM	3a	3a:syn_dict
back radiation	SYMPTOM	3a	3a:syn_dict
auricular swelling	SYMPTOM	3a	3a:syn_dict
ankle symptoms	SYMPTOM	3a	3a:syn_dict
restiveness	SYMPTOM	3a	3a:syn_dict
decreased attention	SYMPTOM	3a	3a:syn_dict
bilateral otalgia	SYMPTOM	3a	3a:syn_dict
chest pain radiating to jaw	SYMPTOM	3a	3a:syn_dict
chest pain exertional	SYMPTOM	3a	3a:syn_dict
gottron's sign	SYMPTOM	3a	3a:syn_dict
diffuse macular rash	SYMPTOM	3a	3a:syn_dict
vomiting postoperative	SYMPTOM	3a	3a:syn_dict
epigastralgia	SYMPTOM	3a	3a:syn_dict
pupillary dilation	SYMPTOM	3a	3a:syn_dict
bilateral red eyes	SYMPTOM	3a	3a:syn_dict
luq abdominal pain	SYMPTOM	3a	3a:syn_dict
perineal numbness	SYMPTOM	3a	3a:syn_dict
bifrontal headache	SYMPTOM	3a	3a:syn_dict
costovertebral angle pain	SYMPTOM	3a	3a:syn_dict
knee injury symptoms	SYMPTOM	3a	3a:syn_dict
night sweat	SYMPTOM	3a	3a:syn_dict
cervicobrachialgia	SYMPTOM	3a	3a:syn_dict
frequent headaches	SYMPTOM	3a	3a:syn_dict
pneumaturia	SYMPTOM	3a	3a:syn_dict
tender scar	SYMPTOM	3a	3a:syn_dict
petechial hemorrhages	SYMPTOM	3a	3a:syn_dict
left neck pain	SYMPTOM	3a	3a:syn_dict
focal motor weakness	SYMPTOM	3a	3a:syn_dict
peritoneal collection	SYMPTOM	3a	3a:syn_dict
hyperdynamic precordium	SYMPTOM	3a	3a:syn_dict
dorsal back pain	SYMPTOM	3a	3a:syn_dict
vasovagal response	SYMPTOM	3a	3a:syn_dict
respirations shallow	SYMPTOM	3a	3a:syn_dict
pain radiating to jaw	SYMPTOM	3a	3a:syn_dict
loss of proprioception	SYMPTOM	3a	3a:syn_dict
dyschezia	SYMPTOM	3a	3a:syn_dict
postprandial nausea	SYMPTOM	3a	3a:syn_dict
mid back pain	SYMPTOM	3a	3a:syn_dict
neck rigidity	SYMPTOM	3a	3a:syn_dict
involuntary muscle contractions	SYMPTOM	3a	3a:syn_dict
hand edema	SYMPTOM	3a	3a:syn_dict
hand symptoms	SYMPTOM	3a	3a:syn_dict
heavy snoring	SYMPTOM	3a	3a:syn_dict
extrapyramidal signs	SYMPTOM	3a	3a:syn_dict
change in libido	SYMPTOM	3a	3a:syn_dict
staring spells	SYMPTOM	3a	3a:syn_dict
muscle discomfort	SYMPTOM	3a	3a:syn_dict
respiratory fatigue	SYMPTOM	3a	3a:syn_dict
diarrhea and vomiting	SYMPTOM	3a	3a:syn_dict
referred otalgia	SYMPTOM	3a	3a:syn_dict
sustained palpitations	SYMPTOM	3a	3a:syn_dict
extremity stiffness	SYMPTOM	3a	3a:syn_dict
altered behavior	SYMPTOM	3a	3a:syn_dict
painful paresthesias	SYMPTOM	3a	3a:syn_dict
bilateral testicular pain	SYMPTOM	3a	3a:syn_dict
clavicular pain	SYMPTOM	3a	3a:syn_dict
epididymal swelling	SYMPTOM	3a	3a:syn_dict
cushingoid facies	SYMPTOM	3a	3a:syn_dict
pain exacerbated	SYMPTOM	3a	3a:syn_dict
persistent cyanosis	SYMPTOM	3a	3a:syn_dict
fecal vomiting	SYMPTOM	3a	3a:syn_dict
temperature elevation	SYMPTOM	3a	3a:syn_dict
acute vomiting	SYMPTOM	3a	3a:syn_dict
bull's eye rash	SYMPTOM	3a	3a:syn_dict
dizziness or vertigo	SYMPTOM	3a	3a:syn_dict
pulsatile pain	SYMPTOM	3a	3a:syn_dict
facial tenderness	SYMPTOM	3a	3a:syn_dict
exacerbation of pain	SYMPTOM	3a	3a:syn_dict
pituitary enlargement	SYMPTOM	3a	3a:syn_dict
respiratory difficulties	SYMPTOM	3a	3a:syn_dict
cephalgia	SYMPTOM	3a	3a:syn_dict
muscular spasm	SYMPTOM	3a	3a:syn_dict
sacral pain	SYMPTOM	3a	3a:syn_dict
calf cramping	SYMPTOM	3a	3a:syn_dict
urologic problem	SYMPTOM	3a	3a:syn_dict
intermittent generalized pain	SYMPTOM	3a	3a:syn_dict
anal pain	SYMPTOM	3a	3a:syn_dict
left buttock pain	SYMPTOM	3a	3a:syn_dict
visuospatial deficit	SYMPTOM	3a	3a:syn_dict
neurological decompensation	SYMPTOM	3a	3a:syn_dict
pelvic and perineal pain	SYMPTOM	3a	3a:syn_dict
tremulous	SYMPTOM	3a	3a:syn_dict
chest pain relieved by rest	SYMPTOM	3a	3a:syn_dict
peau d'orange	SYMPTOM	3a	3a:syn_dict
metallic taste	SYMPTOM	3a	3a:syn_dict
gastric distention	SYMPTOM	3a	3a:syn_dict
left shoulder numbness	SYMPTOM	3a	3a:syn_dict
bilateral costovertebral angle tenderness	SYMPTOM	3a	3a:syn_dict
brudzinski's sign negative	SYMPTOM	3a	3a:syn_dict
anal itching	SYMPTOM	3a	3a:syn_dict
cough suppression	SYMPTOM	3a	3a:syn_dict
great toe pain	SYMPTOM	3a	3a:syn_dict
foot discomfort	SYMPTOM	3a	3a:syn_dict
voiding pain	SYMPTOM	3a	3a:syn_dict
pain with defecation	SYMPTOM	3a	3a:syn_dict
wheals	SYMPTOM	3a	3a:syn_dict
toe numbness	SYMPTOM	3a	3a:syn_dict
