term	category	first_tier	first_source
out of body experience	FINDING	2a	2a:yt_med_seg
extensor plantar response	FINDING	2a	2a:yt_med_seg
gait abnormalities	FINDING	2a	2a:yt_med_seg
living independently	FINDING	2a	2a:yt_med_seg
suspected stroke	FINDING	2a	2a:yt_med_seg
good social support	FINDING	2a	2a:yt_med_seg
appetite suppression	FINDING	2a	2a:yt_med_seg
decreased renal clearance	FINDING	2a	2a:yt_med_seg
recently stopped medication	FINDING	2a	2a:yt_med_seg
potential for violence	FINDING	2a	2a:yt_med_seg
financial abuse	FINDING	2a	2a:yt_med_seg
difficulty coping	FINDING	2a	2a:yt_med_seg
combativeness	FINDING	2a	2a:yt_med_seg
risk for falls	FINDING	2a	2a:yt_med_seg
goal achieved	FINDING	2a	2a:yt_med_seg
death in family	FINDING	2a	2a:yt_med_seg
suspected condition	FINDING	2a	2a:yt_med_seg
protruding tongue	FINDING	2a	2a:yt_med_seg
invasion of privacy	FINDING	2a	2a:yt_med_seg
amount of sleep	FINDING	2a	2a:yt_med_seg
use of online communication	FINDING	2a	2a:yt_med_seg
cohabitating	FINDING	2a	2a:yt_med_seg
unable to hear	FINDING	2a	2a:yt_med_seg
tendency to wander	FINDING	2a	2a:yt_med_seg
as good as others	FINDING	2a	2a:yt_med_seg
arterial pressure waveform	FINDING	2a	2a:yt_med_seg
arterial resistance	FINDING	2a	2a:yt_med_seg
change in blood pressure	FINDING	2a	2a:yt_med_seg
triceps reflex	FINDING	2a	2a:yt_med_seg
hyperreflexic	FINDING	2a	2a:yt_med_seg
increased intraocular pressure	FINDING	2a	2a:yt_med_seg
sleeping disturbances	FINDING	2a	2a:yt_med_seg
blank stare	FINDING	2a	2a:yt_med_seg
bottle fed	FINDING	2a	2a:yt_med_seg
severe problem	FINDING	2a	2a:yt_med_seg
unstable environment	FINDING	2a	2a:yt_med_seg
tympany	FINDING	2a	2a:yt_med_seg
insertion depth	FINDING	2a	2a:yt_med_seg
taste distortion	FINDING	2a	2a:yt_med_seg
geographical differences	FINDING	2a	2a:yt_med_seg
african origin	FINDING	2a	2a:yt_med_seg
high risk for colon cancer	FINDING	2a	2a:yt_med_seg
external hemorrhoids	FINDING	2a	2a:yt_med_seg
impacted feces	FINDING	2a	2a:yt_med_seg
carrier of cystic fibrosis	FINDING	2a	2a:yt_med_seg
hcvs	FINDING	2a	2a:yt_med_seg
dazzling	FINDING	2a	2a:yt_med_seg
vegan diets	FINDING	2a	2a:yt_med_seg
mild to moderate hearing loss	FINDING	2a	2a:yt_med_seg
communication problems	FINDING	2a	2a:yt_med_seg
enrolled in medicare	FINDING	2a	2a:yt_med_seg
not expanded	FINDING	2a	2a:yt_med_seg
taught skin	FINDING	2a	2a:yt_med_seg
funny looking kid	FINDING	2a	2a:yt_med_seg
intracranial hypotension	FINDING	2a	2a:yt_med_seg
superficial siderosis	FINDING	2a	2a:yt_med_seg
low csf pressure	FINDING	2a	2a:yt_med_seg
loose joints	FINDING	2a	2a:yt_med_seg
prior radiation therapy	FINDING	2a	2a:yt_med_seg
procedure needed	FINDING	2a	2a:yt_med_seg
liver edge	FINDING	2a	2a:yt_med_seg
attending graduate school	FINDING	2a	2a:yt_med_seg
death of grandmother	FINDING	2a	2a:yt_med_seg
transport problems	FINDING	2a	2a:yt_med_seg
index case	FINDING	2a	2a:yt_med_seg
death during transport	FINDING	2a	2a:yt_med_seg
health care system problem	FINDING	2a	2a:yt_med_seg
normal flora	FINDING	2a	2a:yt_med_seg
clue cell	FINDING	2a	2a:yt_med_seg
ground glass appearance	FINDING	2a	2a:yt_med_seg
bacteria in blood cultures	FINDING	2a	2a:yt_med_seg
bacteria in blood culture	FINDING	2a	2a:yt_med_seg
loss of benefits	FINDING	2a	2a:yt_med_seg
physical health problem	FINDING	2a	2a:yt_med_seg
completed associate's degree	FINDING	2a	2a:yt_med_seg
initial trip	FINDING	2a	2a:yt_med_seg
demonstrates ability	FINDING	2a	2a:yt_med_seg
abnormal blood test	FINDING	2a	2a:yt_med_seg
horizontal incision	FINDING	2a	2a:yt_med_seg
blue skin	FINDING	2a	2a:yt_med_seg
long neck	FINDING	2a	2a:yt_med_seg
low activity	FINDING	2a	2a:yt_med_seg
absence of tears	FINDING	2a	2a:yt_med_seg
different colored eyes	FINDING	2a	2a:yt_med_seg
anaemic	FINDING	2a	2a:yt_med_seg
impact on resident	FINDING	2a	2a:yt_med_seg
frozen specimen	FINDING	2a	2a:yt_med_seg
normal lens	FINDING	2a	2a:yt_med_seg
isolated environment	FINDING	2a	2a:yt_med_seg
family situation	FINDING	2a	2a:yt_med_seg
congenital cardiac malformations	FINDING	2a	2a:yt_med_seg
other finding	FINDING	2a	2a:yt_med_seg
change in mobility	FINDING	2a	2a:yt_med_seg
therapy non-responder	FINDING	2a	2a:yt_med_seg
bone marrow suppression	FINDING	2a	2a:yt_med_seg
warfarin sensitivity	FINDING	2a	2a:yt_med_seg
neonatal onset	FINDING	2a	2a:yt_med_seg
asks questions	FINDING	2a	2a:yt_med_seg
short attention	FINDING	2a	2a:yt_med_seg
unfulfilling job	FINDING	2a	2a:yt_med_seg
abdomen swelling	FINDING	2a	2a:yt_med_seg
concentration problems	FINDING	2a	2a:yt_med_seg
very fast growing	FINDING	2a	2a:yt_med_seg
seen by primary care physician	FINDING	2a	2a:yt_med_seg
ability to ask questions	FINDING	2a	2a:yt_med_seg
single lesion	FINDING	2a	2a:yt_med_seg
bias flow	FINDING	2a	2a:yt_med_seg
severely disabling	FINDING	2a	2a:yt_med_seg
first relapse	FINDING	2a	2a:yt_med_seg
functional disability	FINDING	2a	2a:yt_med_seg
uncontrollable laughing	FINDING	2a	2a:yt_med_seg
language difficulty	FINDING	2a	2a:yt_med_seg
decreased heart rate	FINDING	2a	2a:yt_med_seg
fall injury	FINDING	2a	2a:yt_med_seg
fear of falling	FINDING	2a	2a:yt_med_seg
able to thrive	FINDING	2a	2a:yt_med_seg
normal vertebrae	FINDING	2a	2a:yt_med_seg
degeneration of hip joint	FINDING	2a	2a:yt_med_seg
medically retired	FINDING	2a	2a:yt_med_seg
donated tissue	FINDING	2a	2a:yt_med_seg
teething	FINDING	2a	2a:yt_med_seg
caffeine high	FINDING	2a	2a:yt_med_seg
volume depletion	FINDING	2a	2a:yt_med_seg
osmotic diuresis	FINDING	2a	2a:yt_med_seg
cotton wool patches	FINDING	2a	2a:yt_med_seg
unable to bend	FINDING	2a	2a:yt_med_seg
low hematocrit	FINDING	2a	2a:yt_med_seg
diet, healthy	FINDING	2a	2a:yt_med_seg
normal insulin	FINDING	2a	2a:yt_med_seg
mental problem	FINDING	2a	2a:yt_med_seg
back problem	FINDING	2a	2a:yt_med_seg
non-reproducible results	FINDING	2a	2a:yt_med_seg
nasal resistance	FINDING	2a	2a:yt_med_seg
functional occlusion	FINDING	2a	2a:yt_med_seg
pediatric onset	FINDING	2a	2a:yt_med_seg
metabolic decompensation	FINDING	2a	2a:yt_med_seg
genotype phenotype correlations	FINDING	2a	2a:yt_med_seg
assessment information	FINDING	2a	2a:yt_med_seg
greasy hair	FINDING	2a	2a:yt_med_seg
unable to swallow	FINDING	2a	2a:yt_med_seg
drool	FINDING	2a	2a:yt_med_seg
decreased oxygen saturation	FINDING	2a	2a:yt_med_seg
fh: angina grandparent	FINDING	2a	2a:yt_med_seg
able to chew	FINDING	2a	2a:yt_med_seg
slow breath	FINDING	2a	2a:yt_med_seg
toi	FINDING	2a	2a:yt_med_seg
csf white count	FINDING	2a	2a:yt_med_seg
parents young	FINDING	2a	2a:yt_med_seg
side by side stand	FINDING	2a	2a:yt_med_seg
class ii	FINDING	2a	2a:yt_med_seg
class iv	FINDING	2a	2a:yt_med_seg
atrial fibrillation ventricular rate	FINDING	2a	2a:yt_med_seg
arrhythmic	FINDING	2a	2a:yt_med_seg
cardiac defibrillator	FINDING	2a	2a:yt_med_seg
cures diseases	FINDING	2a	2a:yt_med_seg
decreased range of motion	FINDING	2a	2a:yt_med_seg
normal breath sounds	FINDING	2a	2a:yt_med_seg
normal heart sound	FINDING	2a	2a:yt_med_seg
bolus formation	FINDING	2a	2a:yt_med_seg
prolonged expiration	FINDING	2a	2a:yt_med_seg
depth of inspiration	FINDING	2a	2a:yt_med_seg
reflex cough	FINDING	2a	2a:yt_med_seg
cough reflex	FINDING	2a	2a:yt_med_seg
skin blue	FINDING	2a	2a:yt_med_seg
promoter mutation	FINDING	2a	2a:yt_med_seg
skipped beat	FINDING	2a	2a:yt_med_seg
exuberance	FINDING	2a	2a:yt_med_seg
breathing easily	FINDING	2a	2a:yt_med_seg
acrocyanosis	FINDING	2a	2a:yt_med_seg
straightens up	FINDING	2a	2a:yt_med_seg
happy environment	FINDING	2a	2a:yt_med_seg
dishonorable discharge	FINDING	2a	2a:yt_med_seg
papula	FINDING	2a	2a:yt_med_seg
oral habits	FINDING	2a	2a:yt_med_seg
health instruction	FINDING	2a	2a:yt_med_seg
preschool level	FINDING	2a	2a:yt_med_seg
low levels of igm	FINDING	2a	2a:yt_med_seg
thick hair	FINDING	2a	2a:yt_med_seg
thin hair	FINDING	2a	2a:yt_med_seg
pain crisis	FINDING	2a	2a:yt_med_seg
equally likely	FINDING	2a	2a:yt_med_seg
treatment failures	FINDING	2a	2a:yt_med_seg
consult services	FINDING	2a	2a:yt_med_seg
consanguinity	FINDING	2a	2a:yt_med_seg
copper accumulation	FINDING	2a	2a:yt_med_seg
neurological delay	FINDING	2a	2a:yt_med_seg
increased il-8	FINDING	2a	2a:yt_med_seg
increased igg	FINDING	2a	2a:yt_med_seg
thoracic expansion	FINDING	2a	2a:yt_med_seg
feeling empty	FINDING	2a	2a:yt_med_seg
benefit situation	FINDING	2a	2a:yt_med_seg
normal head circumference	FINDING	2a	2a:yt_med_seg
neurological illness	FINDING	2a	2a:yt_med_seg
neurological findings	FINDING	2a	2a:yt_med_seg
hyperreflexia	FINDING	2a	2a:yt_med_seg
tremors seizures	FINDING	2a	2a:yt_med_seg
microphthalmia	FINDING	2a	2a:yt_med_seg
autochthonous transmission	FINDING	2a	2a:yt_med_seg
unable to drive	FINDING	2a	2a:yt_med_seg
bubble hair	FINDING	2a	2a:yt_med_seg
using pacifier	FINDING	2a	2a:yt_med_seg
father of baby	FINDING	2a	2a:yt_med_seg
rather poor	FINDING	2a	2a:yt_med_seg
able to plan	FINDING	2a	2a:yt_med_seg
ready to ship	FINDING	2a	2a:yt_med_seg
no reactions	FINDING	2a	2a:yt_med_seg
resistance to change	FINDING	2a	2a:yt_med_seg
spiritual needs	FINDING	2a	2a:yt_med_seg
your religion	FINDING	2a	2a:yt_med_seg
sexual maturity	FINDING	2a	2a:yt_med_seg
urticaria	FINDING	2a	2a:yt_med_seg
social needs met	FINDING	2a	2a:yt_med_seg
mother made appointment	FINDING	2a	2a:yt_med_seg
maintains relationships	FINDING	2a	2a:yt_med_seg
discharged from services	FINDING	2a	2a:yt_med_seg
left against medical advice	FINDING	2a	2a:yt_med_seg
sense of abandonment	FINDING	2a	2a:yt_med_seg
knee trouble	FINDING	2a	2a:yt_med_seg
history of neglect	FINDING	2a	2a:yt_med_seg
normal energy level	FINDING	2a	2a:yt_med_seg
was on medication	FINDING	2a	2a:yt_med_seg
feeling of inadequacy	FINDING	2a	2a:yt_med_seg
oldest child	FINDING	2a	2a:yt_med_seg
family roles	FINDING	2a	2a:yt_med_seg
threat of death	FINDING	2a	2a:yt_med_seg
community violence	FINDING	2a	2a:yt_med_seg
problems with sleeping	FINDING	2a	2a:yt_med_seg
inability to sleep	FINDING	2a	2a:yt_med_seg
drugs smoking	FINDING	2a	2a:yt_med_seg
survivors of trauma	FINDING	2a	2a:yt_med_seg
gravida	FINDING	2a	2a:yt_med_seg
gravida 1	FINDING	2a	2a:yt_med_seg
number of pregnancies	FINDING	2a	2a:yt_med_seg
number of living children	FINDING	2a	2a:yt_med_seg
gravida 3	FINDING	2a	2a:yt_med_seg
estimated date of confinement	FINDING	2a	2a:yt_med_seg
estimated date of birth	FINDING	2a	2a:yt_med_seg
point of maximum impulse	FINDING	2a	2a:yt_med_seg
fetal attitude	FINDING	2a	2a:yt_med_seg
not at all likely	FINDING	2a	2a:yt_med_seg
discoloration of tooth	FINDING	2a	2a:yt_med_seg
low vitamin d levels	FINDING	2a	2a:yt_med_seg
visual deficits	FINDING	2a	2a:yt_med_seg
adequate fluid intake	FINDING	2a	2a:yt_med_seg
effective coping	FINDING	2a	2a:yt_med_seg
blood alcohol concentration	FINDING	2a	2a:yt_med_seg
afsc	FINDING	2a	2a:yt_med_seg
unable to breathe	FINDING	2a	2a:yt_med_seg
racial background	FINDING	2a	2a:yt_med_seg
other comorbidity	FINDING	2a	2a:yt_med_seg
anxiety treatments	FINDING	2a	2a:yt_med_seg
autonomic function	FINDING	2a	2a:yt_med_seg
non-restorative sleep	FINDING	2a	2a:yt_med_seg
nervous system problem	FINDING	2a	2a:yt_med_seg
immune dysregulation	FINDING	2a	2a:yt_med_seg
temperature dysregulation	FINDING	2a	2a:yt_med_seg
autonomic nervous system dysfunction	FINDING	2a	2a:yt_med_seg
short sleep	FINDING	2a	2a:yt_med_seg
personal belief	FINDING	2a	2a:yt_med_seg
ventricular wall thickening	FINDING	2a	2a:yt_med_seg
acute exacerbations	FINDING	2a	2a:yt_med_seg
sedentary life style	FINDING	2a	2a:yt_med_seg
occult blood in stool	FINDING	2a	2a:yt_med_seg
visible blood	FINDING	2a	2a:yt_med_seg
young parents	FINDING	2a	2a:yt_med_seg
wanted	FINDING	2a	2a:yt_med_seg
necrotic muscle fibers	FINDING	2a	2a:yt_med_seg
elevated creatine kinase	FINDING	2a	2a:yt_med_seg
spinal cord pathology	FINDING	2a	2a:yt_med_seg
normal expression	FINDING	2a	2a:yt_med_seg
intrathecal injection	FINDING	2a	2a:yt_med_seg
normal skin	FINDING	2a	2a:yt_med_seg
lip line	FINDING	2a	2a:yt_med_seg
bone notch	FINDING	2a	2a:yt_med_seg
appointment status	FINDING	2a	2a:yt_med_seg
vulnerable adult	FINDING	2a	2a:yt_med_seg
one twin	FINDING	2a	2a:yt_med_seg
skateboarding	FINDING	2a	2a:yt_med_seg
sometimes true	FINDING	2a	2a:yt_med_seg
lip prints	FINDING	2a	2a:yt_med_seg
nieces and nephews	FINDING	2a	2a:yt_med_seg
things that matter to me	FINDING	2a	2a:yt_med_seg
high school diploma or ged	FINDING	2a	2a:yt_med_seg
only rarely	FINDING	2a	2a:yt_med_seg
moderate anxiety	FINDING	2a	2a:yt_med_seg
mild anxiety	FINDING	2a	2a:yt_med_seg
tetani	FINDING	2a	2a:yt_med_seg
immunocompromised patients	FINDING	2a	2a:yt_med_seg
medusa's head	FINDING	2a	2a:yt_med_seg
immunocompromised patient	FINDING	2a	2a:yt_med_seg
shuffles	FINDING	2a	2a:yt_med_seg
level activity	FINDING	2a	2a:yt_med_seg
lack of privacy	FINDING	2a	2a:yt_med_seg
cheerfulness	FINDING	2a	2a:yt_med_seg
religious person	FINDING	2a	2a:yt_med_seg
decrease in blood pressure	FINDING	2a	2a:yt_med_seg
decrease in tissue perfusion	FINDING	2a	2a:yt_med_seg
non-progressive	FINDING	2a	2a:yt_med_seg
decreased height	FINDING	2a	2a:yt_med_seg
inadequate intake of calcium	FINDING	2a	2a:yt_med_seg
vitamin d intake	FINDING	2a	2a:yt_med_seg
blood-tinged	FINDING	2a	2a:yt_med_seg
correction factor	FINDING	2a	2a:yt_med_seg
community resilience	FINDING	2a	2a:yt_med_seg
concern with care plan	FINDING	2a	2a:yt_med_seg
weight decrease	FINDING	2a	2a:yt_med_seg
saddle nose deformity	FINDING	2a	2a:yt_med_seg
history of seizure	FINDING	2a	2a:yt_med_seg
history of injection drug use	FINDING	2a	2a:yt_med_seg
not malnourished	FINDING	2a	2a:yt_med_seg
family history of muscular dystrophy	FINDING	2a	2a:yt_med_seg
hypertension or high blood pressure	FINDING	2a	2a:yt_med_seg
hiv positive status	FINDING	2a	2a:yt_med_seg
history of kidney disease	FINDING	2a	2a:yt_med_seg
laboratory examination	FINDING	2a	2a:yt_med_seg
seen by nephrology service	FINDING	2a	2a:yt_med_seg
albuminuria	FINDING	2a	2a:yt_med_seg
less than high school	FINDING	2a	2a:yt_med_seg
father is caucasian	FINDING	2a	2a:yt_med_seg
kidney donors	FINDING	2a	2a:yt_med_seg
head size	FINDING	2a	2a:yt_med_seg
neutered	FINDING	2a	2a:yt_med_seg
body form	FINDING	2a	2a:yt_med_seg
recommended vaccines	FINDING	2a	2a:yt_med_seg
orange tonsils	FINDING	2a	2a:yt_med_seg
decrease in tidal volume	FINDING	2a	2a:yt_med_seg
hypomanic	FINDING	2a	2a:yt_med_seg
thoughts of suicide	FINDING	2a	2a:yt_med_seg
family history of rheumatoid arthritis	FINDING	2a	2a:yt_med_seg
normal patient	FINDING	2a	2a:yt_med_seg
increased basal metabolic rate	FINDING	2a	2a:yt_med_seg
perspired	FINDING	2a	2a:yt_med_seg
decrease in libido	FINDING	2a	2a:yt_med_seg
panic state	FINDING	2a	2a:yt_med_seg
moderate level	FINDING	2a	2a:yt_med_seg
high severity	FINDING	2a	2a:yt_med_seg
loss of pulse	FINDING	2a	2a:yt_med_seg
end systolic volume	FINDING	2a	2a:yt_med_seg
third heart sound	FINDING	2a	2a:yt_med_seg
able to take medication	FINDING	2a	2a:yt_med_seg
risk for aspiration	FINDING	2a	2a:yt_med_seg
emotionally distant	FINDING	2a	2a:yt_med_seg
adult healthy	FINDING	2a	2a:yt_med_seg
primitive reflexes	FINDING	2a	2a:yt_med_seg
absence of one lung	FINDING	2a	2a:yt_med_seg
born in chechnya	FINDING	2a	2a:yt_med_seg
rather good	FINDING	2a	2a:yt_med_seg
risk characteristics	FINDING	2a	2a:yt_med_seg
able to hit	FINDING	2a	2a:yt_med_seg
exposed to lead	FINDING	2a	2a:yt_med_seg
lead exposure	FINDING	2a	2a:yt_med_seg
diabetes monitor	FINDING	2a	2a:yt_med_seg
normal breast	FINDING	2a	2a:yt_med_seg
very severe pain	FINDING	2a	2a:yt_med_seg
long big toe	FINDING	2a	2a:yt_med_seg
very troublesome	FINDING	2a	2a:yt_med_seg
elevated transaminases	FINDING	2a	2a:yt_med_seg
home pregnancy test	FINDING	2a	2a:yt_med_seg
504 plan	FINDING	2a	2a:yt_med_seg
ineffective communication skills	FINDING	2a	2a:yt_med_seg
selective abstraction	FINDING	2a	2a:yt_med_seg
genetic risk scores	FINDING	2a	2a:yt_med_seg
level of happiness	FINDING	2a	2a:yt_med_seg
establishes intimate relationships	FINDING	2a	2a:yt_med_seg
able to skip	FINDING	2a	2a:yt_med_seg
first tooth	FINDING	2a	2a:yt_med_seg
molecular abnormality	FINDING	2a	2a:yt_med_seg
transgender man	FINDING	2a	2a:yt_med_seg
negative body language	FINDING	2a	2a:yt_med_seg
high pain tolerance	FINDING	2a	2a:yt_med_seg
gains weight	FINDING	2a	2a:yt_med_seg
pregn outcomes	FINDING	2a	2a:yt_med_seg
bishop score	FINDING	2a	2a:yt_med_seg
normal baby	FINDING	2a	2a:yt_med_seg
out of hospital birth	FINDING	2a	2a:yt_med_seg
speech impediment	FINDING	2a	2a:yt_med_seg
home births	FINDING	2a	2a:yt_med_seg
planned home birth	FINDING	2a	2a:yt_med_seg
opiate tolerance	FINDING	2a	2a:yt_med_seg
willingness to try new food	FINDING	2a	2a:yt_med_seg
find physical	FINDING	2a	2a:yt_med_seg
lack of housing	FINDING	2a	2a:yt_med_seg
non-drinker	FINDING	2a	2a:yt_med_seg
problem social	FINDING	2a	2a:yt_med_seg
family history of suicide	FINDING	2a	2a:yt_med_seg
family history of mental illness	FINDING	2a	2a:yt_med_seg
passed over for promotion	FINDING	2a	2a:yt_med_seg
source of referral	FINDING	2a	2a:yt_med_seg
clinical or medical	FINDING	2a	2a:yt_med_seg
eats irregularly	FINDING	2a	2a:yt_med_seg
signature date	FINDING	2a	2a:yt_med_seg
born in cambodia	FINDING	2a	2a:yt_med_seg
thick mucus	FINDING	2a	2a:yt_med_seg
frequent respiratory infections	FINDING	2a	2a:yt_med_seg
thick sputum	FINDING	2a	2a:yt_med_seg
barrel chest	FINDING	2a	2a:yt_med_seg
fatty stools	FINDING	2a	2a:yt_med_seg
protuberant abdomen	FINDING	2a	2a:yt_med_seg
thin extremities	FINDING	2a	2a:yt_med_seg
risk injury	FINDING	2a	2a:yt_med_seg
memory score	FINDING	2a	2a:yt_med_seg
denture failure	FINDING	2a	2a:yt_med_seg
decreas	FINDING	2a	2a:yt_med_seg
clotting time prolonged	FINDING	2a	2a:yt_med_seg
move head	FINDING	2a	2a:yt_med_seg
maternal	FINDING	2a	2a:yt_med_seg
not wanting to think	FINDING	2a	2a:yt_med_seg
disease family history	FINDING	2a	2a:yt_med_seg
clear cornea	FINDING	2a	2a:yt_med_seg
worsening vision	FINDING	2a	2a:yt_med_seg
vocalizing	FINDING	2a	2a:yt_med_seg
family history of hemochromatosis	FINDING	2a	2a:yt_med_seg
hot environment	FINDING	2a	2a:yt_med_seg
not programmed	FINDING	2a	2a:yt_med_seg
suggestible	FINDING	2a	2a:yt_med_seg
clearing throat	FINDING	2a	2a:yt_med_seg
pesticide exposure	FINDING	2a	2a:yt_med_seg
small feet	FINDING	2a	2a:yt_med_seg
shavings	FINDING	2a	2a:yt_med_seg
exposed to mercury	FINDING	2a	2a:yt_med_seg
avoids genetically modified foods	FINDING	2a	2a:yt_med_seg
toilet upstairs	FINDING	2a	2a:yt_med_seg
multiple gestation	FINDING	2a	2a:yt_med_seg
neonatal jaundice	FINDING	2a	2a:yt_med_seg
rooting reflex	FINDING	2a	2a:yt_med_seg
abnormal muscle tone	FINDING	2a	2a:yt_med_seg
muscle relaxant	FINDING	2a	2a:yt_med_seg
excessive mucus	FINDING	2a	2a:yt_med_seg
ph level	FINDING	2a	2a:yt_med_seg
pursed-lip breathing	FINDING	2a	2a:yt_med_seg
4 - very thick	FINDING	2a	2a:yt_med_seg
decrease dose	FINDING	2a	2a:yt_med_seg
shallow acetabulum	FINDING	2a	2a:yt_med_seg
smooth movement	FINDING	2a	2a:yt_med_seg
ankle inversion	FINDING	2a	2a:yt_med_seg
nose pinched	FINDING	2a	2a:yt_med_seg
patient satisfactory	FINDING	2a	2a:yt_med_seg
fatigue eliminated	FINDING	2a	2a:yt_med_seg
provera and another type only	FINDING	2a	2a:yt_med_seg
job 6	FINDING	2a	2a:yt_med_seg
not intact	FINDING	2a	2a:yt_med_seg
risk factor for cardiovascular disease	FINDING	2a	2a:yt_med_seg
blood pressure problem	FINDING	2a	2a:yt_med_seg
0 cells	FINDING	2a	2a:yt_med_seg
taking antidepressant	FINDING	2a	2a:yt_med_seg
energy expended	FINDING	2a	2a:yt_med_seg
unacceptable toxicity	FINDING	2a	2a:yt_med_seg
addiction relapse	FINDING	2a	2a:yt_med_seg
prescribed exercises	FINDING	2a	2a:yt_med_seg
hypertension stage 1	FINDING	2a	2a:yt_med_seg
hypertension stage 2	FINDING	2a	2a:yt_med_seg
difficulty controlling emotions	FINDING	2a	2a:yt_med_seg
jerky eye movements	FINDING	2a	2a:yt_med_seg
mild memory loss	FINDING	2a	2a:yt_med_seg
poor balance	FINDING	2a	2a:yt_med_seg
speed of thought	FINDING	2a	2a:yt_med_seg
heart rate slow	FINDING	2a	2a:yt_med_seg
fetal exposure to alcohol	FINDING	2a	2a:yt_med_seg
thin upper lip	FINDING	2a	2a:yt_med_seg
normal head size	FINDING	2a	2a:yt_med_seg
attention problems	FINDING	2a	2a:yt_med_seg
repetitive behavior	FINDING	2a	2a:yt_med_seg
poor comprehension	FINDING	2a	2a:yt_med_seg
no show	FINDING	2a	2a:yt_med_seg
stroke-like symptoms	FINDING	2a	2a:yt_med_seg
victim of child neglect	FINDING	2a	2a:yt_med_seg
perceived lack of social support	FINDING	2a	2a:yt_med_seg
pregnancy normal	FINDING	2a	2a:yt_med_seg
difficult intubation	FINDING	2a	2a:yt_med_seg
wearing eye protection	FINDING	2a	2a:yt_med_seg
wearing sunscreen	FINDING	2a	2a:yt_med_seg
dark yellow urine	FINDING	2a	2a:yt_med_seg
learning styles	FINDING	2a	2a:yt_med_seg
home-schooled	FINDING	2a	2a:yt_med_seg
somewhat hard	FINDING	2a	2a:yt_med_seg
mobility decreased	FINDING	2a	2a:yt_med_seg
breast cancer family history	FINDING	2a	2a:yt_med_seg
vivid dreams	FINDING	2a	2a:yt_med_seg
sign language use	FINDING	2a	2a:yt_med_seg
born in china	FINDING	2a	2a:yt_med_seg
stammering and stuttering	FINDING	2a	2a:yt_med_seg
low expression	FINDING	2a	2a:yt_med_seg
pain status	FINDING	2a	2a:yt_med_seg
pain response	FINDING	2a	2a:yt_med_seg
myoclonic jerks	FINDING	2a	2a:yt_med_seg
anxiety level	FINDING	2a	2a:yt_med_seg
hypersensitivity to criticism	FINDING	2a	2a:yt_med_seg
thought content	FINDING	2a	2a:yt_med_seg
anxiety treatment	FINDING	2a	2a:yt_med_seg
hands moving	FINDING	2a	2a:yt_med_seg
education find	FINDING	2a	2a:yt_med_seg
high grade fever	FINDING	2a	2a:yt_med_seg
cystic fibrosis screening	FINDING	2a	2a:yt_med_seg
kinky hair	FINDING	2a	2a:yt_med_seg
heart disease risk factors	FINDING	2a	2a:yt_med_seg
reduced libido	FINDING	2a	2a:yt_med_seg
small testes	FINDING	2a	2a:yt_med_seg
normal stature	FINDING	2a	2a:yt_med_seg
no mullerian structures	FINDING	2a	2a:yt_med_seg
elevated hcg	FINDING	2a	2a:yt_med_seg
