dataset	file_id	error_type	ref_words	hyp_words	fused_words	primary_category	all_categories	fusion_changed_position	fusion_fixed_position	likely_meaning_change	meaning_change_reason
figshare-osce	MSK0009	delete	had			generic		0	0	0	True
figshare-osce	MSK0009	delete	type of			generic		0	0	0	True
figshare-osce	MSK0009	delete	cause			generic		0	0	0	True
figshare-osce	MSK0009	substitute	wouldnt	wouldn't	wouldn't	generic		0	0	1	unclassified
figshare-osce	MSK0009	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0009	delete	for			generic		0	0	0	True
figshare-osce	MSK0009	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0009	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0009	substitute	theres	there's	there's	generic		0	0	1	unclassified
figshare-osce	MSK0009	delete	any			generic		0	0	0	True
figshare-osce	MSK0009	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0009	substitute	i	don't	don't	generic		0	0	1	unclassified
figshare-osce	MSK0009	delete	dont			generic		0	0	0	True
figshare-osce	MSK0009	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	MSK0009	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0009	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	MSK0009	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	MSK0009	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0009	delete	it			generic		0	0	0	True
figshare-osce	MSK0009	delete	your			generic		0	0	0	True
figshare-osce	MSK0009	delete	homan			generic		0	0	0	True
figshare-osce	MSK0009	substitute	yeah	i'll	i'll	filler	filler	0	0	1	unclassified
figshare-osce	MSK0009	delete	ill			generic		0	0	0	True
figshare-osce	MSK0009	delete	and			generic		0	0	0	True
figshare-osce	MSK0009	delete	when i			generic		0	0	0	True
figshare-osce	MSK0009	substitute	ok ok	okay okay	okay okay	generic		0	0	1	unclassified
figshare-osce	MSK0009	delete	that			generic		0	0	0	True
figshare-osce	MSK0009	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	MSK0009	substitute	ok yeah alright	okay all right	okay all right	generic		0	0	1	unclassified
figshare-osce	MSK0009	delete	i			generic		0	0	0	True
figshare-osce	MSK0009	substitute	2	two	two	generic		0	0	1	unclassified
figshare-osce	MSK0009	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	MSK0009	delete	a			generic		0	0	0	True
figshare-osce	MSK0009	substitute	gastrocnemius	gastrocnemia	gastrocnemia	ANATOMY	ANATOMY	0	0	1	unclassified
figshare-osce	MSK0009	delete	from			generic		0	0	0	True
figshare-osce	MSK0009	substitute	fall	footfall	footfall	generic		0	0	1	unclassified
figshare-osce	MSK0009	delete	said it			generic		0	0	0	True
figshare-osce	MSK0009	delete	that			generic		0	0	0	True
figshare-osce	MSK0009	delete	and			generic		0	0	0	True
figshare-osce	MSK0009	delete	this			generic		0	0	0	True
figshare-osce	MSK0009	delete	that			generic		0	0	0	True
figshare-osce	MSK0009	substitute	homan	holman	holman	generic		0	0	1	unclassified
figshare-osce	MSK0009	delete	in			generic		0	0	0	True
figshare-osce	MSK0009	substitute	dvt	dbt	dbt	generic		0	0	1	unclassified
figshare-osce	MSK0009	substitute	x	x-ray	x-ray	generic		0	0	1	unclassified
figshare-osce	MSK0009	delete	ray			generic		0	0	0	True
figshare-osce	MSK0009	delete	to			generic		0	0	0	True
figshare-osce	MSK0009	substitute	ok ok	okay okay	okay okay	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ive	i've	i've	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	when			generic		0	0	0	True
figshare-osce	MSK0010	substitute	5	five	five	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ive	i've	i've	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	any			generic		0	0	0	True
figshare-osce	MSK0010	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	and			generic		0	0	0	True
figshare-osce	MSK0010	substitute	wasnt	wasn't	wasn't	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	like			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	where	that	that	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	like			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	on	out	out	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	i			generic		0	0	0	True
figshare-osce	MSK0010	substitute	dont	don't	don't	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	oh	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	ok			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	it			generic		0	0	0	True
figshare-osce	MSK0010	substitute	weight	weightlifting	weightlifting	SYMPTOM	SYMPTOM	0	0	1	unclassified
figshare-osce	MSK0010	delete	lifting			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	an	and	and	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	or			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	and			generic		0	0	0	True
figshare-osce	MSK0010	substitute	a key	achy it's	achy it's	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	its			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	but			generic		0	0	0	True
figshare-osce	MSK0010	delete	so			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	i			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	youre	you're	you're	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	others	other	other	generic		0	0	0	morphology_only
figshare-osce	MSK0010	substitute	ok alright	okay and	okay and	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	1	one	one	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	10	ten	ten	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	uhm			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	7 ok	seven okay	seven okay	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	just			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	i			generic		0	0	0	True
figshare-osce	MSK0010	delete	it			generic		0	0	0	True
figshare-osce	MSK0010	delete	thats			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	mmmm	okay	okay	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	ok			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	uh im			generic		0	0	0	True
figshare-osce	MSK0010	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	no	nope	nope	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	no ok	nope okay	nope okay	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	or			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	havent	haven't	haven't	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	ive	i've	i've	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	and	in	in	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	or			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	um nope	no okay	no okay	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	ok			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	these	the	the	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	havent	haven't	haven't	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	on	onto	onto	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	to			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok so youre	okay sorry you're	okay sorry you're	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	a	of	of	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	yup	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	ok			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	you			generic		0	0	0	True
figshare-osce	MSK0010	substitute	its	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	im			generic		0	0	0	True
figshare-osce	MSK0010	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	a			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	a			generic		0	0	0	True
figshare-osce	MSK0010	substitute	mmm	okay	okay	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	ok			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	havent	haven't	haven't	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	ive	i've	i've	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	a			generic		0	0	0	True
figshare-osce	MSK0010	delete	just			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	ok	and	and	filler	filler	0	0	1	unclassified
figshare-osce	MSK0010	substitute	ive	i've	i've	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	advil	village	village	DRUG	DRUG	0	0	1	unclassified
figshare-osce	MSK0010	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	i			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	youre	you're	you're	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	with			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	ive	i've	i've	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	so			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	the	a	a	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	so	should	should	filler	filler	0	0	1	unclassified
figshare-osce	MSK0010	delete	do			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ab	abduction	abduction	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	duction uhm			generic		0	0	0	True
figshare-osce	MSK0010	delete	to			generic		0	0	0	True
figshare-osce	MSK0010	delete	yeah yeah			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ab duction	abduction okay	abduction okay	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	ok			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	that			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	delete	not			generic		0	0	0	True
figshare-osce	MSK0010	delete	it			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok ok	okay okay	okay okay	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	jobes	jobs	jobs	generic		0	0	0	morphology_only
figshare-osce	MSK0010	substitute	neers	nears	nears	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	to			generic		0	0	0	True
figshare-osce	MSK0010	delete	some			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok that	okay and	okay and	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0010	substitute	oni know	on uh	on uh	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	that			generic		0	0	0	True
figshare-osce	MSK0010	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0010	delete	and			generic		0	0	0	True
figshare-osce	MSK0010	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	their	either	either	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	subacromial	subachromial	subachromial	generic		0	0	1	unclassified
figshare-osce	MSK0010	substitute	were	want	want	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	going			generic		0	0	0	True
figshare-osce	MSK0010	substitute	x	x-ray	x-ray	generic		0	0	1	unclassified
figshare-osce	MSK0010	delete	ray			generic		0	0	0	True
figshare-osce	MSK0010	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0011	substitute	i	yeah	yeah	generic		0	0	1	unclassified
figshare-osce	MSK0011	delete	had			generic		0	0	0	True
figshare-osce	MSK0011	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0011	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	MSK0011	delete	but			generic		0	0	0	True
figshare-osce	MSK0011	delete	i			generic		0	0	0	True
figshare-osce	MSK0011	delete	i			generic		0	0	0	True
figshare-osce	MSK0011	delete	like			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0011	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	MSK0011	delete	its			generic		0	0	0	True
figshare-osce	MSK0011	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0011	delete	and			generic		0	0	0	True
figshare-osce	MSK0011	delete	right which			generic		0	0	0	True
figshare-osce	MSK0011	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	MSK0011	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0011	substitute	1000 pm	p m	p m	generic		0	0	1	unclassified
figshare-osce	MSK0011	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0011	delete	what			generic		0	0	0	True
figshare-osce	MSK0011	substitute	i	it	it	generic		0	0	1	unclassified
figshare-osce	MSK0011	delete	i			generic		0	0	0	True
figshare-osce	MSK0011	substitute	is that	was a	was a	generic		0	0	1	unclassified
figshare-osce	MSK0011	substitute	felt	fell	fell	generic		0	0	1	unclassified
figshare-osce	MSK0011	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0011	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0011	delete	it was			generic		0	0	0	True
figshare-osce	MSK0011	delete	it			generic		0	0	0	True
figshare-osce	MSK0011	delete	right			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0011	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0011	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0011	delete	pain			generic		0	0	0	True
figshare-osce	MSK0011	substitute	im	i'm	i'm	generic		0	0	1	unclassified
figshare-osce	MSK0011	delete	her			generic		0	0	0	True
figshare-osce	MSK0011	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0011	substitute	theres	there's	there's	generic		0	0	1	unclassified
figshare-osce	MSK0011	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0011	substitute	in	and	and	generic		0	0	1	unclassified
figshare-osce	MSK0011	delete	um			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0011	delete	kind of i			generic		0	0	0	True
figshare-osce	MSK0011	substitute	thats	that's	that's	generic		0	0	1	unclassified
figshare-osce	MSK0011	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
figshare-osce	MSK0011	delete	uh			filler	filler	0	0	0	pure_deletion_filler
figshare-osce	MSK0011	substitute	ok ok alright	okay all right	okay all right	generic		0	0	1	unclassified
figshare-osce	MSK0011	substitute	this	it	it	generic		0	0	1	unclassified
figshare-osce	MSK0011	delete	a			generic		0	0	0	True
figshare-osce	MSK0011	substitute	its	it's	it's	generic		0	0	1	unclassified
figshare-osce	MSK0011	substitute	sorry	somebody's	somebody's	generic		0	0	1	unclassified
figshare-osce	MSK0011	delete	just			filler	filler	0	0	0	pure_deletion_filler
